cliente,produto,preco,categoria,quantidade,data,cidade,Faturamento
1686,smartwatch,1000.0,Smartphones e Acessórios,2,15/01/2026,Florianópolis,2000.0
1450,smartwatch,1000.0,Smartphones e Acessórios,1,15/01/2026,São Paulo,1000.0
9725,soundbar,1000.0,"TV, Áudio e Vídeo",5,15/01/2026,Joinville,5000.0
486,fogao,1500.0,Eletrodomésticos,3,15/01/2026,Curitiba,4500.0
1626,smartphone,2000.0,Smartphones e Acessórios,1,15/01/2026,Belo Horizonte,2000.0
9941,smartwatch,1000.0,Smartphones e Acessórios,4,15/01/2026,Balneário Camboriú,4000.0
4016,mouse,100.0,Informática e Periféricos,1,15/01/2025,Belo Horizonte,100.0
1380,fone de ouvido,200.0,Smartphones e Acessórios,4,15/01/2025,Belo Horizonte,800.0
9542,chromecast,200.0,"TV, Áudio e Vídeo",1,15/01/2025,Rio de Janeiro,200.0
9510,carregador,100.0,Smartphones e Acessórios,5,15/01/2025,Porto Alegre,500.0
8391,smartwatch,1000.0,Smartphones e Acessórios,4,15/01/2025,Rio de Janeiro,4000.0
3242,smartphone,2000.0,Smartphones e Acessórios,4,15/01/2025,Florianópolis,8000.0
7445,smartphone,2000.0,Smartphones e Acessórios,4,15/01/2025,Belo Horizonte,8000.0
6121,monitor,1500.0,Informática e Periféricos,3,15/01/2025,Belo Horizonte,4500.0
5523,fogao,1500.0,Eletrodomésticos,2,15/01/2025,São Paulo,3000.0
8873,carregador,100.0,Smartphones e Acessórios,2,15/01/2025,Joinville,200.0
1820,mouse,100.0,Informática e Periféricos,1,14/12/2025,Curitiba,100.0
7080,smartphone,2000.0,Smartphones e Acessórios,3,14/12/2025,Curitiba,6000.0
3135,smartphone,2000.0,Smartphones e Acessórios,5,14/12/2025,Porto Alegre,10000.0
2813,smartwatch,1000.0,Smartphones e Acessórios,1,14/12/2025,Belo Horizonte,1000.0
585,ar-condicionado,2500.0,Eletrodomésticos,3,14/12/2025,Balneário Camboriú,7500.0
6976,smart tv,4000.0,"TV, Áudio e Vídeo",5,14/12/2025,Santos,20000.0
9424,smartwatch,1000.0,Smartphones e Acessórios,1,14/12/2025,Florianópolis,1000.0
2167,smartphone,2000.0,Smartphones e Acessórios,5,14/12/2025,Campinas,10000.0
7621,notebook,4000.0,Informática e Periféricos,4,14/12/2025,Campinas,16000.0
825,soundbar,1000.0,"TV, Áudio e Vídeo",3,14/12/2025,Porto Alegre,3000.0
5689,smartwatch,1000.0,Smartphones e Acessórios,3,14/12/2025,Campinas,3000.0
6871,monitor,1500.0,Informática e Periféricos,2,14/12/2025,São Paulo,3000.0
3663,geladeira,5000.0,Eletrodomésticos,1,14/12/2025,Florianópolis,5000.0
5576,ar-condicionado,2500.0,Eletrodomésticos,1,14/12/2024,Florianópolis,2500.0
7868,carregador,100.0,Smartphones e Acessórios,1,14/12/2024,Belo Horizonte,100.0
2860,chromecast,200.0,"TV, Áudio e Vídeo",1,14/12/2024,Joinville,200.0
881,fogao,1500.0,Eletrodomésticos,2,14/12/2024,São Paulo,3000.0
2781,geladeira,5000.0,Eletrodomésticos,2,14/12/2024,Campinas,10000.0
7539,fogao,1500.0,Eletrodomésticos,2,14/12/2024,Campinas,3000.0
195,fone de ouvido,200.0,Smartphones e Acessórios,2,14/12/2024,Belo Horizonte,400.0
3410,chromecast,200.0,"TV, Áudio e Vídeo",1,14/12/2024,Santos,200.0
2757,chromecast,200.0,"TV, Áudio e Vídeo",2,14/12/2024,Curitiba,400.0
8099,smartphone,2000.0,Smartphones e Acessórios,3,14/12/2024,Belo Horizonte,6000.0
4165,smart tv,4000.0,"TV, Áudio e Vídeo",4,14/12/2024,Rio de Janeiro,16000.0
4279,smartwatch,1000.0,Smartphones e Acessórios,1,14/11/2025,Rio de Janeiro,1000.0
2782,fogao,1500.0,Eletrodomésticos,3,14/11/2025,Campinas,4500.0
5476,smartphone,2000.0,Smartphones e Acessórios,1,14/11/2025,São Paulo,2000.0
6740,carregador,100.0,Smartphones e Acessórios,5,14/11/2025,São Paulo,500.0
8140,chromecast,200.0,"TV, Áudio e Vídeo",1,14/11/2025,Florianópolis,200.0
5959,fone de ouvido,200.0,Smartphones e Acessórios,4,14/11/2025,Rio de Janeiro,800.0
413,notebook,4000.0,Informática e Periféricos,3,14/11/2025,Porto Alegre,12000.0
8006,fone de ouvido,200.0,Smartphones e Acessórios,5,14/11/2025,Rio de Janeiro,1000.0
8183,ar-condicionado,2500.0,Eletrodomésticos,5,14/11/2025,Balneário Camboriú,12500.0
2578,fogao,1500.0,Eletrodomésticos,4,14/11/2025,Belo Horizonte,6000.0
2469,ar-condicionado,2500.0,Eletrodomésticos,1,14/11/2025,Santos,2500.0
4301,chromecast,200.0,"TV, Áudio e Vídeo",3,14/11/2025,Balneário Camboriú,600.0
6435,soundbar,1000.0,"TV, Áudio e Vídeo",5,14/11/2025,Curitiba,5000.0
444,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/11/2025,Curitiba,4000.0
5207,ar-condicionado,2500.0,Eletrodomésticos,4,14/11/2025,Rio de Janeiro,10000.0
8974,fogao,1500.0,Eletrodomésticos,3,14/11/2025,Balneário Camboriú,4500.0
7127,carregador,100.0,Smartphones e Acessórios,1,14/11/2025,Campinas,100.0
3100,monitor,1500.0,Informática e Periféricos,4,14/11/2024,São Paulo,6000.0
4242,monitor,1500.0,Informática e Periféricos,3,14/11/2024,Belo Horizonte,4500.0
9918,carregador,100.0,Smartphones e Acessórios,2,14/11/2024,Porto Alegre,200.0
6519,notebook,4000.0,Informática e Periféricos,5,14/11/2024,Belo Horizonte,20000.0
3758,carregador,100.0,Smartphones e Acessórios,2,14/11/2024,Rio de Janeiro,200.0
3722,carregador,100.0,Smartphones e Acessórios,4,14/11/2024,Santos,400.0
1747,notebook,4000.0,Informática e Periféricos,3,14/11/2024,Curitiba,12000.0
6357,notebook,4000.0,Informática e Periféricos,1,14/10/2025,Joinville,4000.0
5033,carregador,100.0,Smartphones e Acessórios,3,14/10/2025,Curitiba,300.0
1228,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/10/2025,São Paulo,1000.0
1685,smart tv,4000.0,"TV, Áudio e Vídeo",1,14/10/2025,Campinas,4000.0
9937,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/10/2025,Curitiba,1000.0
8791,ar-condicionado,2500.0,Eletrodomésticos,2,14/10/2025,Porto Alegre,5000.0
5321,smartwatch,1000.0,Smartphones e Acessórios,2,14/10/2025,Joinville,2000.0
8801,chromecast,200.0,"TV, Áudio e Vídeo",5,14/10/2025,Joinville,1000.0
6033,chromecast,200.0,"TV, Áudio e Vídeo",5,14/10/2024,Campinas,1000.0
4174,smartphone,2000.0,Smartphones e Acessórios,2,14/10/2024,Rio de Janeiro,4000.0
1457,fogao,1500.0,Eletrodomésticos,3,14/10/2024,Santos,4500.0
806,smartphone,2000.0,Smartphones e Acessórios,3,14/10/2024,Balneário Camboriú,6000.0
6160,smart tv,4000.0,"TV, Áudio e Vídeo",5,14/10/2024,Rio de Janeiro,20000.0
1916,chromecast,200.0,"TV, Áudio e Vídeo",5,14/10/2024,Rio de Janeiro,1000.0
3444,mouse,100.0,Informática e Periféricos,4,14/10/2024,Joinville,400.0
6210,smartphone,2000.0,Smartphones e Acessórios,1,14/10/2024,Joinville,2000.0
8206,smartphone,2000.0,Smartphones e Acessórios,4,14/10/2024,Rio de Janeiro,8000.0
1878,fogao,1500.0,Eletrodomésticos,2,14/10/2024,Santos,3000.0
3128,geladeira,5000.0,Eletrodomésticos,3,14/10/2024,Belo Horizonte,15000.0
6439,geladeira,5000.0,Eletrodomésticos,1,14/10/2024,São Paulo,5000.0
5313,notebook,4000.0,Informática e Periféricos,3,14/09/2025,Balneário Camboriú,12000.0
8974,notebook,4000.0,Informática e Periféricos,2,14/09/2025,São Paulo,8000.0
2532,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/09/2025,Florianópolis,1000.0
8329,fone de ouvido,200.0,Smartphones e Acessórios,4,14/09/2025,São Paulo,800.0
9778,fone de ouvido,200.0,Smartphones e Acessórios,2,14/09/2025,Balneário Camboriú,400.0
4582,chromecast,200.0,"TV, Áudio e Vídeo",3,14/09/2025,Curitiba,600.0
8755,fone de ouvido,200.0,Smartphones e Acessórios,2,14/09/2025,Florianópolis,400.0
7013,smartphone,2000.0,Smartphones e Acessórios,4,14/09/2025,Porto Alegre,8000.0
2430,fogao,1500.0,Eletrodomésticos,3,14/09/2025,Balneário Camboriú,4500.0
4951,geladeira,5000.0,Eletrodomésticos,1,14/09/2025,Curitiba,5000.0
86,geladeira,5000.0,Eletrodomésticos,2,14/09/2025,Belo Horizonte,10000.0
9061,notebook,4000.0,Informática e Periféricos,2,14/09/2024,Balneário Camboriú,8000.0
9970,fogao,1500.0,Eletrodomésticos,4,14/09/2024,Porto Alegre,6000.0
1537,ar-condicionado,2500.0,Eletrodomésticos,3,14/09/2024,Belo Horizonte,7500.0
7684,monitor,1500.0,Informática e Periféricos,5,14/09/2024,Florianópolis,7500.0
3802,fone de ouvido,200.0,Smartphones e Acessórios,4,14/09/2024,Joinville,800.0
3040,ar-condicionado,2500.0,Eletrodomésticos,4,14/09/2024,São Paulo,10000.0
6618,mouse,100.0,Informática e Periféricos,2,14/09/2024,Belo Horizonte,200.0
7388,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/08/2025,Joinville,1000.0
1864,geladeira,5000.0,Eletrodomésticos,2,14/08/2025,Belo Horizonte,10000.0
5758,fone de ouvido,200.0,Smartphones e Acessórios,4,14/08/2025,Santos,800.0
6130,monitor,1500.0,Informática e Periféricos,1,14/08/2025,Curitiba,1500.0
2144,smartphone,2000.0,Smartphones e Acessórios,2,14/08/2025,Balneário Camboriú,4000.0
7051,fone de ouvido,200.0,Smartphones e Acessórios,5,14/08/2025,Florianópolis,1000.0
935,monitor,1500.0,Informática e Periféricos,1,14/08/2025,Belo Horizonte,1500.0
5267,smartwatch,1000.0,Smartphones e Acessórios,3,14/08/2025,Rio de Janeiro,3000.0
1955,fone de ouvido,200.0,Smartphones e Acessórios,2,14/08/2024,Joinville,400.0
1959,smartphone,2000.0,Smartphones e Acessórios,1,14/08/2024,Porto Alegre,2000.0
4469,ar-condicionado,2500.0,Eletrodomésticos,1,14/08/2024,São Paulo,2500.0
8247,notebook,4000.0,Informática e Periféricos,3,14/07/2025,Santos,12000.0
4123,smart tv,4000.0,"TV, Áudio e Vídeo",2,14/07/2025,Belo Horizonte,8000.0
5806,soundbar,1000.0,"TV, Áudio e Vídeo",5,14/07/2025,São Paulo,5000.0
4558,geladeira,5000.0,Eletrodomésticos,1,14/07/2025,Porto Alegre,5000.0
2790,smartwatch,1000.0,Smartphones e Acessórios,1,14/07/2025,São Paulo,1000.0
5307,fone de ouvido,200.0,Smartphones e Acessórios,5,14/07/2025,Balneário Camboriú,1000.0
3415,smartwatch,1000.0,Smartphones e Acessórios,2,14/07/2025,Joinville,2000.0
35,mouse,100.0,Informática e Periféricos,1,14/07/2025,Campinas,100.0
7376,mouse,100.0,Informática e Periféricos,5,14/07/2024,Santos,500.0
105,geladeira,5000.0,Eletrodomésticos,1,14/07/2024,Rio de Janeiro,5000.0
878,chromecast,200.0,"TV, Áudio e Vídeo",5,14/07/2024,Florianópolis,1000.0
9080,monitor,1500.0,Informática e Periféricos,2,14/07/2024,Florianópolis,3000.0
4277,smart tv,4000.0,"TV, Áudio e Vídeo",3,14/07/2024,Rio de Janeiro,12000.0
6507,geladeira,5000.0,Eletrodomésticos,1,14/07/2024,Joinville,5000.0
8214,soundbar,1000.0,"TV, Áudio e Vídeo",2,14/07/2024,Rio de Janeiro,2000.0
3440,geladeira,5000.0,Eletrodomésticos,2,14/07/2024,Joinville,10000.0
2967,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/07/2024,Campinas,4000.0
7300,chromecast,200.0,"TV, Áudio e Vídeo",3,14/07/2024,Florianópolis,600.0
8119,mouse,100.0,Informática e Periféricos,2,14/07/2024,Santos,200.0
4287,notebook,4000.0,Informática e Periféricos,1,14/07/2024,Porto Alegre,4000.0
5601,chromecast,200.0,"TV, Áudio e Vídeo",2,14/06/2025,Campinas,400.0
5891,geladeira,5000.0,Eletrodomésticos,2,14/06/2025,Curitiba,10000.0
1522,fone de ouvido,200.0,Smartphones e Acessórios,3,14/06/2025,Santos,600.0
8050,fogao,1500.0,Eletrodomésticos,2,14/06/2025,Joinville,3000.0
1929,chromecast,200.0,"TV, Áudio e Vídeo",4,14/06/2025,São Paulo,800.0
3450,fone de ouvido,200.0,Smartphones e Acessórios,2,14/06/2025,São Paulo,400.0
6662,smartphone,2000.0,Smartphones e Acessórios,4,14/06/2025,São Paulo,8000.0
9687,smart tv,4000.0,"TV, Áudio e Vídeo",5,14/06/2025,Curitiba,20000.0
7892,mouse,100.0,Informática e Periféricos,2,14/06/2025,Florianópolis,200.0
4983,smartphone,2000.0,Smartphones e Acessórios,1,14/06/2024,Belo Horizonte,2000.0
4957,chromecast,200.0,"TV, Áudio e Vídeo",4,14/06/2024,Joinville,800.0
3997,smartwatch,1000.0,Smartphones e Acessórios,1,14/06/2024,Florianópolis,1000.0
3513,notebook,4000.0,Informática e Periféricos,5,14/06/2024,Belo Horizonte,20000.0
6701,fone de ouvido,200.0,Smartphones e Acessórios,1,14/06/2024,Belo Horizonte,200.0
8997,smartphone,2000.0,Smartphones e Acessórios,5,14/06/2024,Belo Horizonte,10000.0
7602,fogao,1500.0,Eletrodomésticos,3,14/06/2024,Balneário Camboriú,4500.0
2679,ar-condicionado,2500.0,Eletrodomésticos,5,14/06/2024,São Paulo,12500.0
2884,ar-condicionado,2500.0,Eletrodomésticos,5,14/05/2025,Porto Alegre,12500.0
1652,monitor,1500.0,Informática e Periféricos,1,14/05/2025,Porto Alegre,1500.0
6798,soundbar,1000.0,"TV, Áudio e Vídeo",2,14/05/2025,Florianópolis,2000.0
2138,fone de ouvido,200.0,Smartphones e Acessórios,3,14/05/2025,Florianópolis,600.0
3477,smartphone,2000.0,Smartphones e Acessórios,4,14/05/2025,Campinas,8000.0
6907,ar-condicionado,2500.0,Eletrodomésticos,3,14/05/2024,Campinas,7500.0
594,smart tv,4000.0,"TV, Áudio e Vídeo",2,14/05/2024,Rio de Janeiro,8000.0
9210,smartphone,2000.0,Smartphones e Acessórios,3,14/05/2024,Belo Horizonte,6000.0
9447,smartphone,2000.0,Smartphones e Acessórios,4,14/05/2024,Curitiba,8000.0
4521,chromecast,200.0,"TV, Áudio e Vídeo",1,14/05/2024,Rio de Janeiro,200.0
2624,smart tv,4000.0,"TV, Áudio e Vídeo",3,14/05/2024,Joinville,12000.0
4705,mouse,100.0,Informática e Periféricos,3,14/05/2024,Belo Horizonte,300.0
7722,monitor,1500.0,Informática e Periféricos,5,14/05/2024,Porto Alegre,7500.0
1694,mouse,100.0,Informática e Periféricos,2,14/05/2024,Campinas,200.0
9420,monitor,1500.0,Informática e Periféricos,1,14/05/2024,Balneário Camboriú,1500.0
6189,notebook,4000.0,Informática e Periféricos,3,14/05/2024,Balneário Camboriú,12000.0
6668,geladeira,5000.0,Eletrodomésticos,1,14/05/2024,Balneário Camboriú,5000.0
1368,fogao,1500.0,Eletrodomésticos,2,14/05/2024,Joinville,3000.0
3691,smartwatch,1000.0,Smartphones e Acessórios,1,14/05/2024,São Paulo,1000.0
1009,smartwatch,1000.0,Smartphones e Acessórios,2,14/05/2024,Florianópolis,2000.0
7078,fone de ouvido,200.0,Smartphones e Acessórios,1,14/05/2024,Rio de Janeiro,200.0
4248,geladeira,5000.0,Eletrodomésticos,5,14/05/2024,Curitiba,25000.0
6228,carregador,100.0,Smartphones e Acessórios,4,14/04/2025,Campinas,400.0
7103,monitor,1500.0,Informática e Periféricos,2,14/04/2025,Santos,3000.0
7383,smartphone,2000.0,Smartphones e Acessórios,3,14/04/2025,Campinas,6000.0
5595,notebook,4000.0,Informática e Periféricos,5,14/04/2025,Florianópolis,20000.0
8421,notebook,4000.0,Informática e Periféricos,3,14/04/2025,Florianópolis,12000.0
4658,smart tv,4000.0,"TV, Áudio e Vídeo",4,14/04/2025,São Paulo,16000.0
7778,monitor,1500.0,Informática e Periféricos,4,14/04/2025,Belo Horizonte,6000.0
2649,soundbar,1000.0,"TV, Áudio e Vídeo",3,14/04/2025,Santos,3000.0
4533,smart tv,4000.0,"TV, Áudio e Vídeo",5,14/04/2025,São Paulo,20000.0
919,smartwatch,1000.0,Smartphones e Acessórios,3,14/04/2025,Porto Alegre,3000.0
7680,smartphone,2000.0,Smartphones e Acessórios,3,14/04/2025,Rio de Janeiro,6000.0
2212,chromecast,200.0,"TV, Áudio e Vídeo",4,14/04/2025,Porto Alegre,800.0
4860,smartwatch,1000.0,Smartphones e Acessórios,2,14/04/2025,Belo Horizonte,2000.0
4710,geladeira,5000.0,Eletrodomésticos,5,14/04/2024,São Paulo,25000.0
3681,soundbar,1000.0,"TV, Áudio e Vídeo",2,14/04/2024,Curitiba,2000.0
5403,smartwatch,1000.0,Smartphones e Acessórios,3,14/04/2024,Santos,3000.0
4278,soundbar,1000.0,"TV, Áudio e Vídeo",5,14/04/2024,Santos,5000.0
657,soundbar,1000.0,"TV, Áudio e Vídeo",5,14/04/2024,Porto Alegre,5000.0
1131,monitor,1500.0,Informática e Periféricos,1,14/04/2024,Joinville,1500.0
8243,fogao,1500.0,Eletrodomésticos,3,14/04/2024,Rio de Janeiro,4500.0
7364,ar-condicionado,2500.0,Eletrodomésticos,4,14/04/2024,Santos,10000.0
3426,geladeira,5000.0,Eletrodomésticos,2,14/04/2024,Porto Alegre,10000.0
6787,geladeira,5000.0,Eletrodomésticos,1,14/04/2024,Rio de Janeiro,5000.0
3069,mouse,100.0,Informática e Periféricos,4,14/04/2024,Porto Alegre,400.0
2918,fone de ouvido,200.0,Smartphones e Acessórios,3,14/03/2025,Campinas,600.0
7666,smartphone,2000.0,Smartphones e Acessórios,5,14/03/2025,Rio de Janeiro,10000.0
1673,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/03/2025,Campinas,4000.0
1194,mouse,100.0,Informática e Periféricos,2,14/03/2025,Porto Alegre,200.0
5532,chromecast,200.0,"TV, Áudio e Vídeo",4,14/03/2025,Joinville,800.0
1348,chromecast,200.0,"TV, Áudio e Vídeo",4,14/03/2025,Curitiba,800.0
8688,fogao,1500.0,Eletrodomésticos,1,14/03/2025,Santos,1500.0
1436,mouse,100.0,Informática e Periféricos,2,14/03/2025,São Paulo,200.0
1396,fone de ouvido,200.0,Smartphones e Acessórios,2,14/03/2025,Florianópolis,400.0
7661,geladeira,5000.0,Eletrodomésticos,1,14/03/2025,Rio de Janeiro,5000.0
8231,monitor,1500.0,Informática e Periféricos,4,14/03/2025,São Paulo,6000.0
4681,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/03/2024,Balneário Camboriú,4000.0
6136,fogao,1500.0,Eletrodomésticos,3,14/03/2024,Belo Horizonte,4500.0
4016,monitor,1500.0,Informática e Periféricos,3,14/03/2024,Florianópolis,4500.0
8650,smartphone,2000.0,Smartphones e Acessórios,4,14/03/2024,Santos,8000.0
1783,notebook,4000.0,Informática e Periféricos,5,14/03/2024,São Paulo,20000.0
1691,chromecast,200.0,"TV, Áudio e Vídeo",5,14/03/2024,Campinas,1000.0
1624,smartwatch,1000.0,Smartphones e Acessórios,3,14/03/2024,Campinas,3000.0
9353,monitor,1500.0,Informática e Periféricos,2,14/03/2024,Belo Horizonte,3000.0
5359,smartphone,2000.0,Smartphones e Acessórios,3,14/03/2024,Balneário Camboriú,6000.0
3967,fogao,1500.0,Eletrodomésticos,2,14/03/2024,Belo Horizonte,3000.0
8744,ar-condicionado,2500.0,Eletrodomésticos,5,14/03/2024,Rio de Janeiro,12500.0
62,smartphone,2000.0,Smartphones e Acessórios,3,14/02/2025,Joinville,6000.0
1223,mouse,100.0,Informática e Periféricos,4,14/02/2025,Florianópolis,400.0
1970,geladeira,5000.0,Eletrodomésticos,3,14/02/2025,Curitiba,15000.0
3737,monitor,1500.0,Informática e Periféricos,1,14/02/2025,Campinas,1500.0
7333,fone de ouvido,200.0,Smartphones e Acessórios,2,14/02/2025,Curitiba,400.0
8135,carregador,100.0,Smartphones e Acessórios,4,14/02/2025,Santos,400.0
2933,soundbar,1000.0,"TV, Áudio e Vídeo",3,14/02/2024,São Paulo,3000.0
6006,fone de ouvido,200.0,Smartphones e Acessórios,3,14/02/2024,Campinas,600.0
8391,fone de ouvido,200.0,Smartphones e Acessórios,4,14/02/2024,Balneário Camboriú,800.0
5010,carregador,100.0,Smartphones e Acessórios,5,14/02/2024,Belo Horizonte,500.0
2809,chromecast,200.0,"TV, Áudio e Vídeo",2,14/02/2024,Porto Alegre,400.0
4574,chromecast,200.0,"TV, Áudio e Vídeo",2,14/02/2024,Belo Horizonte,400.0
7257,ar-condicionado,2500.0,Eletrodomésticos,5,14/01/2026,Balneário Camboriú,12500.0
2655,fone de ouvido,200.0,Smartphones e Acessórios,2,14/01/2026,Campinas,400.0
2399,smart tv,4000.0,"TV, Áudio e Vídeo",5,14/01/2026,Curitiba,20000.0
4777,geladeira,5000.0,Eletrodomésticos,1,14/01/2026,Balneário Camboriú,5000.0
5378,smartphone,2000.0,Smartphones e Acessórios,2,14/01/2026,Campinas,4000.0
2155,soundbar,1000.0,"TV, Áudio e Vídeo",1,14/01/2026,Santos,1000.0
8222,chromecast,200.0,"TV, Áudio e Vídeo",5,14/01/2025,Balneário Camboriú,1000.0
2051,fone de ouvido,200.0,Smartphones e Acessórios,2,14/01/2025,Belo Horizonte,400.0
979,mouse,100.0,Informática e Periféricos,5,14/01/2025,Santos,500.0
9607,smart tv,4000.0,"TV, Áudio e Vídeo",3,14/01/2025,Rio de Janeiro,12000.0
7296,notebook,4000.0,Informática e Periféricos,4,14/01/2025,Joinville,16000.0
5680,soundbar,1000.0,"TV, Áudio e Vídeo",2,14/01/2025,Porto Alegre,2000.0
1963,notebook,4000.0,Informática e Periféricos,1,14/01/2025,Balneário Camboriú,4000.0
3335,fogao,1500.0,Eletrodomésticos,5,14/01/2025,Porto Alegre,7500.0
2178,carregador,100.0,Smartphones e Acessórios,2,13/12/2025,Florianópolis,200.0
9717,soundbar,1000.0,"TV, Áudio e Vídeo",5,13/12/2025,Porto Alegre,5000.0
7082,fone de ouvido,200.0,Smartphones e Acessórios,2,13/12/2025,Rio de Janeiro,400.0
6303,fogao,1500.0,Eletrodomésticos,2,13/12/2024,Rio de Janeiro,3000.0
9768,smart tv,4000.0,"TV, Áudio e Vídeo",3,13/12/2024,Florianópolis,12000.0
7440,ar-condicionado,2500.0,Eletrodomésticos,4,13/12/2024,Rio de Janeiro,10000.0
3282,carregador,100.0,Smartphones e Acessórios,4,13/12/2024,Rio de Janeiro,400.0
3592,smart tv,4000.0,"TV, Áudio e Vídeo",4,13/12/2024,São Paulo,16000.0
504,monitor,1500.0,Informática e Periféricos,1,13/12/2024,Florianópolis,1500.0
3232,chromecast,200.0,"TV, Áudio e Vídeo",1,13/12/2024,São Paulo,200.0
7562,ar-condicionado,2500.0,Eletrodomésticos,2,13/12/2024,Santos,5000.0
2486,fone de ouvido,200.0,Smartphones e Acessórios,3,13/12/2024,Campinas,600.0
2583,smartphone,2000.0,Smartphones e Acessórios,3,13/12/2024,Rio de Janeiro,6000.0
4923,ar-condicionado,2500.0,Eletrodomésticos,1,13/11/2025,Florianópolis,2500.0
9107,ar-condicionado,2500.0,Eletrodomésticos,2,13/11/2025,Joinville,5000.0
7720,soundbar,1000.0,"TV, Áudio e Vídeo",1,13/11/2025,Curitiba,1000.0
1693,notebook,4000.0,Informática e Periféricos,4,13/11/2025,Belo Horizonte,16000.0
7928,geladeira,5000.0,Eletrodomésticos,2,13/11/2025,Santos,10000.0
5967,notebook,4000.0,Informática e Periféricos,5,13/11/2025,Joinville,20000.0
8315,mouse,100.0,Informática e Periféricos,1,13/11/2025,Belo Horizonte,100.0
5968,notebook,4000.0,Informática e Periféricos,1,13/11/2025,Curitiba,4000.0
1756,fone de ouvido,200.0,Smartphones e Acessórios,5,13/11/2025,Campinas,1000.0
8212,mouse,100.0,Informática e Periféricos,4,13/11/2025,Florianópolis,400.0
1366,notebook,4000.0,Informática e Periféricos,2,13/11/2025,Balneário Camboriú,8000.0
