"cliente","produto","preco","categoria","quantidade","data"
6171,"smartwatch",1000,"Smartphones e Acessórios",5,"2024-12-31"
3393,"ar-condicionado",2500,"Eletrodomésticos",1,"2025-03-12"
5232,"smartphone",2000,"Smartphones e Acessórios",4,"2024-03-01"
9377,"smart tv",4000,"TV, Áudio e Vídeo",1,"2026-01-13"
2329,"chromecast",200,"TV, Áudio e Vídeo",4,"2024-03-04"
8525,"home theater","","TV, Áudio e Vídeo",1,"2024-12-18"
8046,"smartwatch",1000,"Smartphones e Acessórios",1,"2024-02-21"
7796,"micro-ondas","","Eletrodomésticos",1,"2024-03-05"
1732,"fogao",1500,"Eletrodomésticos",4,"2025-06-17"
2189,"geladeira",5000,"Eletrodomésticos",2,"2025-01-26"
7877,"capinha","","Smartphones e Acessórios",3,"2024-06-23"
391,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-04-24"
6360,"ar-condicionado",2500,"Eletrodomésticos",2,"2025-07-20"
6689,"carregador",100,"Smartphones e Acessórios",4,"2024-02-08"
8198,"micro-ondas","","Eletrodomésticos",5,"2025-05-06"
4423,"geladeira",5000,"Eletrodomésticos",1,"2025-05-17"
3558,"smartwatch",1000,"Smartphones e Acessórios",2,"2025-08-06"
1634,"monitor",1500,"Informática e Periféricos",5,"2025-01-07"
2641,"mouse",100,"Informática e Periféricos",3,"2024-06-12"
3623,"home theater","","TV, Áudio e Vídeo",1,"2024-10-31"
6637,"smartwatch",1000,"Smartphones e Acessórios",5,"2024-05-25"
6946,"capinha","","Smartphones e Acessórios",2,"2025-05-16"
817,"fone de ouvido",200,"Smartphones e Acessórios",2,"2025-09-25"
8973,"micro-ondas","","Eletrodomésticos",4,"2024-08-04"
206,"home theater","","TV, Áudio e Vídeo",2,"2024-08-13"
6401,"geladeira",5000,"Eletrodomésticos",2,"2025-06-14"
679,"fogao",1500,"Eletrodomésticos",5,"2024-12-14"
4095,"home theater","","TV, Áudio e Vídeo",1,"2024-10-13"
1868,"teclado","","Informática e Periféricos",1,"2025-06-15"
7902,"notebook",4000,"Informática e Periféricos",2,"2024-06-24"
3976,"monitor",1500,"Informática e Periféricos",5,"2024-06-16"
2249,"monitor",1500,"Informática e Periféricos",4,"2025-02-11"
9834,"notebook",4000,"Informática e Periféricos",4,"2025-11-30"
5864,"soundbar",1000,"TV, Áudio e Vídeo",4,"2024-06-13"
2548,"micro-ondas","","Eletrodomésticos",4,"2024-02-29"
616,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-03-25"
6454,"fone de ouvido",200,"Smartphones e Acessórios",4,"2025-01-03"
8993,"smartphone",2000,"Smartphones e Acessórios",3,"2024-06-23"
4615,"capinha","","Smartphones e Acessórios",5,"2024-12-27"
7547,"carregador",100,"Smartphones e Acessórios",4,"2024-06-10"
4008,"soundbar",1000,"TV, Áudio e Vídeo",1,"2024-05-11"
6820,"home theater","","TV, Áudio e Vídeo",1,"2024-12-21"
1679,"monitor",1500,"Informática e Periféricos",3,"2025-06-04"
7968,"smartwatch",1000,"Smartphones e Acessórios",2,"2025-10-24"
9629,"ar-condicionado",2500,"Eletrodomésticos",1,"2025-08-09"
5595,"micro-ondas","","Eletrodomésticos",1,"2024-08-05"
8533,"carregador",100,"Smartphones e Acessórios",3,"2024-10-20"
2290,"fone de ouvido",200,"Smartphones e Acessórios",2,"2025-10-03"
2415,"smartphone",2000,"Smartphones e Acessórios",1,"2024-04-21"
8846,"home theater","","TV, Áudio e Vídeo",5,"2025-06-04"
2278,"fogao",1500,"Eletrodomésticos",4,"2025-06-02"
8632,"soundbar",1000,"TV, Áudio e Vídeo",4,"2025-09-09"
8895,"fogao",1500,"Eletrodomésticos",5,"2025-07-23"
9760,"carregador",100,"Smartphones e Acessórios",1,"2024-09-07"
6994,"home theater","","TV, Áudio e Vídeo",4,"2024-04-05"
4315,"mouse",100,"Informática e Periféricos",4,"2024-08-22"
1029,"smartphone",2000,"Smartphones e Acessórios",4,"2024-02-24"
6761,"home theater","","TV, Áudio e Vídeo",3,"2024-05-07"
3687,"geladeira",5000,"Eletrodomésticos",5,"2025-08-15"
5788,"smartwatch",1000,"Smartphones e Acessórios",2,"2026-01-05"
2825,"monitor",1500,"Informática e Periféricos",1,"2025-06-03"
6166,"fone de ouvido",200,"Smartphones e Acessórios",2,"2025-08-27"
1715,"smart tv",4000,"TV, Áudio e Vídeo",1,"2025-01-16"
9496,"home theater","","TV, Áudio e Vídeo",5,"2025-05-28"
7243,"fone de ouvido",200,"Smartphones e Acessórios",5,"2024-05-23"
5225,"teclado","","Informática e Periféricos",5,"2025-09-18"
2171,"chromecast",200,"TV, Áudio e Vídeo",3,"2024-08-13"
9980,"smartwatch",1000,"Smartphones e Acessórios",3,"2024-07-04"
6151,"carregador",100,"Smartphones e Acessórios",3,"2025-08-09"
7013,"carregador",100,"Smartphones e Acessórios",3,"2025-04-03"
3764,"soundbar",1000,"TV, Áudio e Vídeo",1,"2024-12-01"
1484,"ar-condicionado",2500,"Eletrodomésticos",2,"2025-10-28"
171,"fone de ouvido",200,"Smartphones e Acessórios",5,"2025-06-15"
9715,"soundbar",1000,"TV, Áudio e Vídeo",5,"2024-05-25"
2280,"micro-ondas","","Eletrodomésticos",1,"2025-09-10"
2470,"capinha","","Smartphones e Acessórios",5,"2025-01-22"
8580,"smartphone",2000,"Smartphones e Acessórios",2,"2024-06-25"
402,"teclado","","Informática e Periféricos",3,"2024-02-04"
9094,"smartphone",2000,"Smartphones e Acessórios",2,"2025-07-13"
6425,"monitor",1500,"Informática e Periféricos",1,"2024-11-21"
269,"monitor",1500,"Informática e Periféricos",1,"2024-11-22"
9613,"fogao",1500,"Eletrodomésticos",2,"2024-12-05"
8795,"notebook",4000,"Informática e Periféricos",5,"2025-08-18"
1238,"fone de ouvido",200,"Smartphones e Acessórios",5,"2024-06-09"
2873,"smart tv",4000,"TV, Áudio e Vídeo",4,"2024-05-06"
4948,"teclado","","Informática e Periféricos",1,"2025-05-24"
3403,"teclado","","Informática e Periféricos",5,"2024-06-19"
6885,"geladeira",5000,"Eletrodomésticos",4,"2025-07-25"
7770,"carregador",100,"Smartphones e Acessórios",5,"2025-06-24"
745,"chromecast",200,"TV, Áudio e Vídeo",5,"2024-09-04"
9722,"smartphone",2000,"Smartphones e Acessórios",2,"2024-09-25"
3620,"smartwatch",1000,"Smartphones e Acessórios",2,"2024-07-09"
8091,"smart tv",4000,"TV, Áudio e Vídeo",2,"2024-08-03"
279,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-02-03"
4766,"geladeira",5000,"Eletrodomésticos",3,"2025-12-19"
1812,"mouse",100,"Informática e Periféricos",3,"2025-12-24"
9381,"soundbar",1000,"TV, Áudio e Vídeo",2,"2024-09-24"
1829,"mouse",100,"Informática e Periféricos",1,"2025-01-16"
1471,"chromecast",200,"TV, Áudio e Vídeo",4,"2025-08-13"
4851,"carregador",100,"Smartphones e Acessórios",3,"2025-02-06"
1360,"fone de ouvido",200,"Smartphones e Acessórios",4,"2025-04-09"
7903,"mouse",100,"Informática e Periféricos",4,"2024-10-31"
4529,"chromecast",200,"TV, Áudio e Vídeo",5,"2024-01-31"
2208,"micro-ondas","","Eletrodomésticos",3,"2024-07-09"
5621,"smartphone",2000,"Smartphones e Acessórios",1,"2025-01-31"
7273,"micro-ondas","","Eletrodomésticos",1,"2024-02-28"
2969,"teclado","","Informática e Periféricos",4,"2025-12-25"
9163,"fone de ouvido",200,"Smartphones e Acessórios",4,"2025-01-04"
6813,"geladeira",5000,"Eletrodomésticos",4,"2025-03-15"
8088,"mouse",100,"Informática e Periféricos",3,"2025-09-30"
8693,"soundbar",1000,"TV, Áudio e Vídeo",5,"2024-09-29"
2584,"soundbar",1000,"TV, Áudio e Vídeo",2,"2024-10-19"
7127,"ar-condicionado",2500,"Eletrodomésticos",1,"2025-05-04"
5640,"ar-condicionado",2500,"Eletrodomésticos",5,"2024-12-03"
2815,"chromecast",200,"TV, Áudio e Vídeo",2,"2025-10-04"
292,"notebook",4000,"Informática e Periféricos",3,"2024-10-30"
7211,"fone de ouvido",200,"Smartphones e Acessórios",2,"2025-04-01"
9110,"carregador",100,"Smartphones e Acessórios",4,"2024-06-21"
2266,"smart tv",4000,"TV, Áudio e Vídeo",3,"2024-05-21"
6036,"geladeira",5000,"Eletrodomésticos",2,"2024-11-25"
9131,"teclado","","Informática e Periféricos",2,"2025-03-07"
3214,"ar-condicionado",2500,"Eletrodomésticos",4,"2025-11-28"
7427,"smartwatch",1000,"Smartphones e Acessórios",3,"2025-11-28"
8639,"capinha","","Smartphones e Acessórios",2,"2025-07-25"
7160,"teclado","","Informática e Periféricos",1,"2024-02-07"
3977,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-09-29"
6798,"ar-condicionado",2500,"Eletrodomésticos",3,"2025-03-06"
3952,"monitor",1500,"Informática e Periféricos",1,"2025-11-03"
8654,"teclado","","Informática e Periféricos",2,"2024-10-09"
1457,"home theater","","TV, Áudio e Vídeo",5,"2024-10-05"
5812,"home theater","","TV, Áudio e Vídeo",2,"2026-01-13"
8232,"smartphone",2000,"Smartphones e Acessórios",5,"2024-09-13"
1973,"capinha","","Smartphones e Acessórios",1,"2025-10-11"
6200,"notebook",4000,"Informática e Periféricos",1,"2024-03-11"
2246,"home theater","","TV, Áudio e Vídeo",2,"2024-09-21"
2220,"micro-ondas","","Eletrodomésticos",5,"2024-09-03"
7439,"chromecast",200,"TV, Áudio e Vídeo",5,"2024-10-11"
4686,"teclado","","Informática e Periféricos",4,"2025-10-13"
1842,"monitor",1500,"Informática e Periféricos",3,"2024-08-16"
8729,"teclado","","Informática e Periféricos",2,"2026-01-21"
1385,"mouse",100,"Informática e Periféricos",4,"2024-09-18"
8351,"home theater","","TV, Áudio e Vídeo",5,"2024-07-17"
5097,"micro-ondas","","Eletrodomésticos",5,"2024-04-27"
1771,"geladeira",5000,"Eletrodomésticos",3,"2024-11-12"
5346,"fogao",1500,"Eletrodomésticos",1,"2025-12-06"
5921,"ar-condicionado",2500,"Eletrodomésticos",3,"2025-12-02"
8883,"fogao",1500,"Eletrodomésticos",3,"2024-09-19"
6761,"home theater","","TV, Áudio e Vídeo",3,"2024-03-11"
1224,"capinha","","Smartphones e Acessórios",4,"2025-10-27"
9625,"fogao",1500,"Eletrodomésticos",1,"2025-09-12"
2504,"teclado","","Informática e Periféricos",4,"2025-07-20"
5811,"home theater","","TV, Áudio e Vídeo",3,"2025-07-20"
5422,"notebook",4000,"Informática e Periféricos",5,"2024-12-16"
3683,"mouse",100,"Informática e Periféricos",5,"2025-12-14"
9687,"capinha","","Smartphones e Acessórios",2,"2025-08-20"
4437,"capinha","","Smartphones e Acessórios",3,"2025-11-28"
7106,"ar-condicionado",2500,"Eletrodomésticos",3,"2024-11-05"
9958,"chromecast",200,"TV, Áudio e Vídeo",2,"2025-03-31"
9071,"home theater","","TV, Áudio e Vídeo",4,"2024-06-15"
3053,"mouse",100,"Informática e Periféricos",5,"2024-10-10"
3394,"micro-ondas","","Eletrodomésticos",3,"2025-02-25"
1416,"teclado","","Informática e Periféricos",1,"2025-04-12"
8863,"teclado","","Informática e Periféricos",3,"2024-04-16"
8307,"fone de ouvido",200,"Smartphones e Acessórios",1,"2025-01-06"
5903,"fogao",1500,"Eletrodomésticos",4,"2024-07-16"
1539,"chromecast",200,"TV, Áudio e Vídeo",4,"2025-08-05"
4461,"fone de ouvido",200,"Smartphones e Acessórios",1,"2024-11-07"
2766,"fone de ouvido",200,"Smartphones e Acessórios",3,"2024-09-17"
6815,"mouse",100,"Informática e Periféricos",4,"2025-03-05"
2496,"carregador",100,"Smartphones e Acessórios",3,"2025-10-14"
2347,"micro-ondas","","Eletrodomésticos",5,"2024-05-09"
721,"ar-condicionado",2500,"Eletrodomésticos",4,"2024-04-24"
963,"notebook",4000,"Informática e Periféricos",3,"2025-01-20"
315,"monitor",1500,"Informática e Periféricos",1,"2024-08-10"
6767,"carregador",100,"Smartphones e Acessórios",2,"2024-09-26"
1303,"monitor",1500,"Informática e Periféricos",5,"2025-06-17"
9810,"fone de ouvido",200,"Smartphones e Acessórios",1,"2025-10-19"
7710,"smartwatch",1000,"Smartphones e Acessórios",2,"2025-07-12"
2801,"mouse",100,"Informática e Periféricos",5,"2024-04-16"
8339,"capinha","","Smartphones e Acessórios",2,"2024-02-28"
2101,"smart tv",4000,"TV, Áudio e Vídeo",5,"2024-05-05"
4650,"smartphone",2000,"Smartphones e Acessórios",5,"2025-12-14"
5492,"smartphone",2000,"Smartphones e Acessórios",4,"2024-05-29"
8635,"fone de ouvido",200,"Smartphones e Acessórios",3,"2025-09-26"
8066,"micro-ondas","","Eletrodomésticos",2,"2025-03-08"
3566,"teclado","","Informática e Periféricos",4,"2024-04-29"
7744,"teclado","","Informática e Periféricos",5,"2025-12-13"
3373,"geladeira",5000,"Eletrodomésticos",1,"2024-09-17"
3950,"fone de ouvido",200,"Smartphones e Acessórios",4,"2025-08-14"
4329,"teclado","","Informática e Periféricos",3,"2025-01-31"
8281,"teclado","","Informática e Periféricos",3,"2024-09-27"
5952,"monitor",1500,"Informática e Periféricos",2,"2025-04-15"
3992,"mouse",100,"Informática e Periféricos",4,"2024-09-16"
1892,"smartwatch",1000,"Smartphones e Acessórios",2,"2024-04-10"
9625,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-10-07"
3597,"capinha","","Smartphones e Acessórios",3,"2025-10-21"
7274,"geladeira",5000,"Eletrodomésticos",2,"2025-08-29"
2747,"smartwatch",1000,"Smartphones e Acessórios",4,"2025-09-05"
8304,"chromecast",200,"TV, Áudio e Vídeo",5,"2025-09-28"
260,"capinha","","Smartphones e Acessórios",1,"2025-07-24"
1080,"notebook",4000,"Informática e Periféricos",2,"2024-04-27"
6056,"mouse",100,"Informática e Periféricos",3,"2025-05-01"
4580,"smartphone",2000,"Smartphones e Acessórios",5,"2025-12-26"
4090,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-04-28"
3818,"smartwatch",1000,"Smartphones e Acessórios",4,"2025-12-30"
5939,"fogao",1500,"Eletrodomésticos",5,"2025-08-03"
9859,"smart tv",4000,"TV, Áudio e Vídeo",4,"2024-05-09"
9615,"monitor",1500,"Informática e Periféricos",5,"2025-06-13"
6863,"home theater","","TV, Áudio e Vídeo",5,"2024-08-22"
6089,"smartphone",2000,"Smartphones e Acessórios",3,"2025-03-20"
4690,"carregador",100,"Smartphones e Acessórios",2,"2024-08-18"
5749,"soundbar",1000,"TV, Áudio e Vídeo",4,"2025-06-01"
5428,"smartphone",2000,"Smartphones e Acessórios",4,"2025-10-21"
8861,"teclado","","Informática e Periféricos",3,"2024-06-10"
2421,"chromecast",200,"TV, Áudio e Vídeo",3,"2025-10-23"
1271,"monitor",1500,"Informática e Periféricos",2,"2025-06-26"
6267,"smartphone",2000,"Smartphones e Acessórios",2,"2025-12-22"
3583,"carregador",100,"Smartphones e Acessórios",1,"2025-11-10"
4417,"soundbar",1000,"TV, Áudio e Vídeo",5,"2024-11-04"
8849,"micro-ondas","","Eletrodomésticos",1,"2025-02-18"
2047,"teclado","","Informática e Periféricos",2,"2024-08-31"
198,"mouse",100,"Informática e Periféricos",5,"2024-04-22"
5135,"fogao",1500,"Eletrodomésticos",4,"2025-05-02"
6293,"carregador",100,"Smartphones e Acessórios",2,"2024-08-19"
7182,"smartphone",2000,"Smartphones e Acessórios",1,"2025-04-18"
9488,"fone de ouvido",200,"Smartphones e Acessórios",5,"2025-10-31"
3323,"chromecast",200,"TV, Áudio e Vídeo",2,"2025-04-19"
9400,"capinha","","Smartphones e Acessórios",5,"2024-03-02"
970,"teclado","","Informática e Periféricos",2,"2024-10-10"
6649,"micro-ondas","","Eletrodomésticos",4,"2025-01-26"
8626,"capinha","","Smartphones e Acessórios",2,"2025-01-25"
8919,"smart tv",4000,"TV, Áudio e Vídeo",1,"2025-11-30"
7565,"mouse",100,"Informática e Periféricos",1,"2024-11-03"
5221,"fone de ouvido",200,"Smartphones e Acessórios",3,"2025-01-27"
3941,"capinha","","Smartphones e Acessórios",1,"2025-10-13"
9205,"teclado","","Informática e Periféricos",5,"2024-03-14"
4007,"carregador",100,"Smartphones e Acessórios",2,"2025-05-04"
2988,"home theater","","TV, Áudio e Vídeo",4,"2024-03-11"
850,"capinha","","Smartphones e Acessórios",5,"2025-05-14"
6975,"home theater","","TV, Áudio e Vídeo",5,"2024-05-02"
836,"micro-ondas","","Eletrodomésticos",2,"2025-01-01"
8623,"monitor",1500,"Informática e Periféricos",5,"2024-08-27"
8772,"home theater","","TV, Áudio e Vídeo",2,"2024-12-25"
7010,"fogao",1500,"Eletrodomésticos",4,"2024-06-07"
2568,"notebook",4000,"Informática e Periféricos",3,"2025-09-16"
6806,"smart tv",4000,"TV, Áudio e Vídeo",5,"2024-05-04"
2660,"home theater","","TV, Áudio e Vídeo",3,"2025-07-01"
2885,"fone de ouvido",200,"Smartphones e Acessórios",3,"2024-12-05"
2455,"fogao",1500,"Eletrodomésticos",4,"2025-09-25"
4059,"chromecast",200,"TV, Áudio e Vídeo",2,"2025-10-26"
6776,"fone de ouvido",200,"Smartphones e Acessórios",1,"2025-04-16"
4020,"ar-condicionado",2500,"Eletrodomésticos",5,"2024-08-19"
1888,"capinha","","Smartphones e Acessórios",4,"2024-02-07"
3400,"geladeira",5000,"Eletrodomésticos",3,"2025-07-05"
1249,"carregador",100,"Smartphones e Acessórios",3,"2025-08-28"
7852,"smartwatch",1000,"Smartphones e Acessórios",4,"2024-12-13"
5345,"ar-condicionado",2500,"Eletrodomésticos",3,"2025-12-29"
954,"ar-condicionado",2500,"Eletrodomésticos",2,"2024-07-22"
9732,"monitor",1500,"Informática e Periféricos",1,"2024-09-03"
8958,"monitor",1500,"Informática e Periféricos",1,"2026-01-01"
8624,"teclado","","Informática e Periféricos",3,"2025-05-25"
3827,"geladeira",5000,"Eletrodomésticos",2,"2025-03-23"
5689,"mouse",100,"Informática e Periféricos",5,"2024-12-22"
7927,"smartwatch",1000,"Smartphones e Acessórios",1,"2024-06-11"
9447,"fogao",1500,"Eletrodomésticos",3,"2025-05-18"
1008,"smartwatch",1000,"Smartphones e Acessórios",4,"2025-02-19"
884,"mouse",100,"Informática e Periféricos",5,"2024-11-15"
1648,"capinha","","Smartphones e Acessórios",5,"2025-06-23"
7783,"geladeira",5000,"Eletrodomésticos",2,"2024-04-01"
3657,"ar-condicionado",2500,"Eletrodomésticos",3,"2024-04-30"
3734,"smartwatch",1000,"Smartphones e Acessórios",5,"2025-03-24"
6903,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-07-25"
635,"micro-ondas","","Eletrodomésticos",1,"2025-11-27"
7207,"geladeira",5000,"Eletrodomésticos",5,"2024-04-16"
270,"chromecast",200,"TV, Áudio e Vídeo",1,"2024-07-24"
7764,"soundbar",1000,"TV, Áudio e Vídeo",4,"2024-08-15"
4422,"carregador",100,"Smartphones e Acessórios",4,"2024-01-28"
5733,"fone de ouvido",200,"Smartphones e Acessórios",2,"2024-05-22"
4131,"micro-ondas","","Eletrodomésticos",3,"2024-09-15"
3061,"capinha","","Smartphones e Acessórios",2,"2024-07-16"
6594,"home theater","","TV, Áudio e Vídeo",3,"2024-05-09"
492,"soundbar",1000,"TV, Áudio e Vídeo",3,"2024-10-05"
9727,"home theater","","TV, Áudio e Vídeo",5,"2025-11-05"
2711,"smartphone",2000,"Smartphones e Acessórios",2,"2024-04-19"
1098,"fone de ouvido",200,"Smartphones e Acessórios",2,"2025-12-26"
3212,"geladeira",5000,"Eletrodomésticos",3,"2025-09-15"
1226,"micro-ondas","","Eletrodomésticos",4,"2026-01-23"
3207,"monitor",1500,"Informática e Periféricos",1,"2024-12-09"
7330,"ar-condicionado",2500,"Eletrodomésticos",1,"2025-09-02"
7848,"micro-ondas","","Eletrodomésticos",4,"2025-05-01"
9149,"smartwatch",1000,"Smartphones e Acessórios",2,"2024-02-14"
9467,"teclado","","Informática e Periféricos",4,"2024-03-13"
1461,"micro-ondas","","Eletrodomésticos",1,"2025-01-21"
117,"home theater","","TV, Áudio e Vídeo",2,"2025-04-22"
4152,"geladeira",5000,"Eletrodomésticos",2,"2024-11-06"
3895,"notebook",4000,"Informática e Periféricos",3,"2024-03-29"
4628,"home theater","","TV, Áudio e Vídeo",4,"2025-04-10"
9769,"soundbar",1000,"TV, Áudio e Vídeo",4,"2025-05-20"
6965,"geladeira",5000,"Eletrodomésticos",2,"2024-02-27"
8023,"monitor",1500,"Informática e Periféricos",4,"2024-11-10"
8946,"monitor",1500,"Informática e Periféricos",2,"2025-11-01"
5410,"fogao",1500,"Eletrodomésticos",5,"2025-02-02"
708,"notebook",4000,"Informática e Periféricos",3,"2024-05-24"
1552,"mouse",100,"Informática e Periféricos",4,"2025-05-27"
5192,"smartwatch",1000,"Smartphones e Acessórios",5,"2024-10-10"
4995,"smart tv",4000,"TV, Áudio e Vídeo",5,"2025-11-24"
1391,"soundbar",1000,"TV, Áudio e Vídeo",2,"2025-10-18"
1813,"mouse",100,"Informática e Periféricos",3,"2025-03-26"
6475,"micro-ondas","","Eletrodomésticos",4,"2025-02-20"
2924,"smart tv",4000,"TV, Áudio e Vídeo",2,"2024-06-09"
5876,"smart tv",4000,"TV, Áudio e Vídeo",3,"2024-12-17"
2985,"micro-ondas","","Eletrodomésticos",2,"2026-01-03"
282,"smart tv",4000,"TV, Áudio e Vídeo",2,"2024-05-10"
656,"monitor",1500,"Informática e Periféricos",2,"2025-05-23"
7406,"mouse",100,"Informática e Periféricos",5,"2024-10-27"
9582,"geladeira",5000,"Eletrodomésticos",3,"2025-04-27"
4359,"fogao",1500,"Eletrodomésticos",3,"2025-12-05"
5207,"monitor",1500,"Informática e Periféricos",2,"2024-11-04"
4602,"home theater","","TV, Áudio e Vídeo",4,"2025-06-03"
7067,"mouse",100,"Informática e Periféricos",3,"2024-09-22"
4205,"geladeira",5000,"Eletrodomésticos",2,"2025-08-15"
9310,"ar-condicionado",2500,"Eletrodomésticos",5,"2025-04-27"
3283,"ar-condicionado",2500,"Eletrodomésticos",4,"2024-04-18"
1163,"monitor",1500,"Informática e Periféricos",4,"2025-09-04"
3817,"smart tv",4000,"TV, Áudio e Vídeo",2,"2025-10-30"
8323,"chromecast",200,"TV, Áudio e Vídeo",3,"2024-10-26"
2624,"fone de ouvido",200,"Smartphones e Acessórios",3,"2025-02-18"
1245,"fone de ouvido",200,"Smartphones e Acessórios",5,"2024-11-17"
