"cliente","produto","preco","categoria","quantidade","data","cidade"
8002,"fogao",1500.0,"Eletrodomésticos",3,"2024-05-22","Rio de Janeiro"
9783,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2025-06-25","Porto Alegre"
9053,"home theater","","TV, Áudio e Vídeo",5,"2024-04-29","Curitiba"
7130,"mouse",100.0,"Informática e Periféricos",1,"2024-03-15","Curitiba"
7758,"notebook",4000.0,"Informática e Periféricos",1,"2025-01-04","Rio de Janeiro"
1617,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-11-27","Santos"
8365,"capinha","","Smartphones e Acessórios",2,"2025-07-11","Rio de Janeiro"
8099,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-12-14","Belo Horizonte"
6864,"geladeira",5000.0,"Eletrodomésticos",5,"2024-07-20","Balneário Camboriú"
9516,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-10-04","Balneário Camboriú"
5582,"geladeira",5000.0,"Eletrodomésticos",1,"2024-08-31","Florianópolis"
9903,"mouse",100.0,"Informática e Periféricos",4,"2025-05-30","Rio de Janeiro"
6560,"monitor",1500.0,"Informática e Periféricos",3,"2024-12-31","Balneário Camboriú"
2203,"teclado","","Informática e Periféricos",1,"2025-06-21","Porto Alegre"
2580,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2025-04-13","Florianópolis"
8702,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2025-02-07","Belo Horizonte"
5707,"geladeira",5000.0,"Eletrodomésticos",2,"2024-03-01","Rio de Janeiro"
7328,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2025-08-20","Porto Alegre"
6780,"mouse",100.0,"Informática e Periféricos",2,"2025-01-30","São Paulo"
4425,"fogao",1500.0,"Eletrodomésticos",5,"2025-01-09","São Paulo"
1628,"notebook",4000.0,"Informática e Periféricos",4,"2025-10-11","Santos"
335,"geladeira",5000.0,"Eletrodomésticos",5,"2024-09-25","Porto Alegre"
7828,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2025-06-30","Curitiba"
6125,"mouse",100.0,"Informática e Periféricos",3,"2024-03-07","Belo Horizonte"
7222,"monitor",1500.0,"Informática e Periféricos",2,"2024-04-21","Rio de Janeiro"
243,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-04-03","Porto Alegre"
1362,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2025-02-22","Belo Horizonte"
9667,"notebook",4000.0,"Informática e Periféricos",5,"2024-09-11","Curitiba"
6243,"home theater","","TV, Áudio e Vídeo",3,"2024-09-17","Curitiba"
939,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-05-27","São Paulo"
5512,"chromecast",200.0,"TV, Áudio e Vídeo",4,"2024-02-19","Belo Horizonte"
451,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2024-08-16","Balneário Camboriú"
1339,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2024-04-07","Campinas"
9938,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2025-02-06","São Paulo"
1355,"home theater","","TV, Áudio e Vídeo",4,"2024-03-05","São Paulo"
9737,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2025-02-20","Porto Alegre"
7298,"geladeira",5000.0,"Eletrodomésticos",3,"2024-02-01","Campinas"
9146,"smartphone",2000.0,"Smartphones e Acessórios",3,"2025-10-19","Rio de Janeiro"
1430,"smartphone",2000.0,"Smartphones e Acessórios",1,"2025-01-10","Santos"
4351,"monitor",1500.0,"Informática e Periféricos",5,"2024-05-20","Joinville"
3051,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-04-29","Belo Horizonte"
481,"micro-ondas","","Eletrodomésticos",4,"2026-01-06","Rio de Janeiro"
9977,"mouse",100.0,"Informática e Periféricos",5,"2025-09-09","Joinville"
7632,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2024-07-29","Joinville"
4394,"geladeira",5000.0,"Eletrodomésticos",4,"2025-01-03","Santos"
7813,"soundbar",1000.0,"TV, Áudio e Vídeo",2,"2026-01-07","Florianópolis"
5345,"geladeira",5000.0,"Eletrodomésticos",2,"2024-09-06","Curitiba"
9557,"micro-ondas","","Eletrodomésticos",3,"2024-11-04","Joinville"
3450,"smartwatch",1000.0,"Smartphones e Acessórios",1,"2024-07-28","Santos"
3097,"smartphone",2000.0,"Smartphones e Acessórios",4,"2025-08-25","Rio de Janeiro"
1771,"capinha","","Smartphones e Acessórios",2,"2024-10-13","Santos"
5248,"micro-ondas","","Eletrodomésticos",3,"2025-11-15","Balneário Camboriú"
5849,"carregador",100.0,"Smartphones e Acessórios",2,"2024-03-21","São Paulo"
265,"smartphone",2000.0,"Smartphones e Acessórios",4,"2024-11-28","Rio de Janeiro"
2606,"mouse",100.0,"Informática e Periféricos",3,"2024-03-04","Campinas"
4043,"carregador",100.0,"Smartphones e Acessórios",5,"2024-05-24","Campinas"
5408,"teclado","","Informática e Periféricos",4,"2024-02-15","São Paulo"
5011,"geladeira",5000.0,"Eletrodomésticos",1,"2025-09-04","Florianópolis"
5492,"carregador",100.0,"Smartphones e Acessórios",3,"2024-02-13","Curitiba"
3134,"smartphone",2000.0,"Smartphones e Acessórios",4,"2024-10-11","Porto Alegre"
7859,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2025-08-15","São Paulo"
5762,"teclado","","Informática e Periféricos",2,"2025-06-28","Porto Alegre"
1355,"home theater","","TV, Áudio e Vídeo",5,"2025-07-08","Porto Alegre"
236,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2024-12-31","Balneário Camboriú"
7414,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2024-07-18","Rio de Janeiro"
1396,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2024-11-10","Santos"
279,"carregador",100.0,"Smartphones e Acessórios",2,"2025-07-02","Balneário Camboriú"
9579,"chromecast",200.0,"TV, Áudio e Vídeo",4,"2025-09-23","Belo Horizonte"
7178,"smartphone",2000.0,"Smartphones e Acessórios",1,"2025-11-30","Rio de Janeiro"
4124,"mouse",100.0,"Informática e Periféricos",2,"2025-11-02","Porto Alegre"
9225,"geladeira",5000.0,"Eletrodomésticos",3,"2025-06-20","Balneário Camboriú"
9694,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2024-03-27","Florianópolis"
5720,"home theater","","TV, Áudio e Vídeo",3,"2024-04-26","Santos"
6816,"geladeira",5000.0,"Eletrodomésticos",5,"2024-11-21","Balneário Camboriú"
99,"geladeira",5000.0,"Eletrodomésticos",2,"2024-03-15","Santos"
5689,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2025-12-14","Campinas"
6574,"mouse",100.0,"Informática e Periféricos",3,"2024-08-24","Santos"
2187,"micro-ondas","","Eletrodomésticos",3,"2025-11-28","Balneário Camboriú"
8267,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2024-03-09","Santos"
7146,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-08-04","São Paulo"
6103,"notebook",4000.0,"Informática e Periféricos",1,"2024-08-28","Porto Alegre"
4401,"geladeira",5000.0,"Eletrodomésticos",1,"2025-11-06","São Paulo"
7662,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-09-15","Joinville"
110,"mouse",100.0,"Informática e Periféricos",5,"2024-08-05","Campinas"
9512,"carregador",100.0,"Smartphones e Acessórios",2,"2025-03-01","Campinas"
4913,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2025-12-05","Balneário Camboriú"
3168,"geladeira",5000.0,"Eletrodomésticos",5,"2024-10-01","Joinville"
8759,"geladeira",5000.0,"Eletrodomésticos",3,"2024-05-19","São Paulo"
4077,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2024-04-18","Rio de Janeiro"
6594,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-09-11","Rio de Janeiro"
73,"capinha","","Smartphones e Acessórios",1,"2025-08-08","Belo Horizonte"
6699,"monitor",1500.0,"Informática e Periféricos",5,"2024-12-03","Porto Alegre"
9143,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2024-10-17","Curitiba"
551,"smartphone",2000.0,"Smartphones e Acessórios",5,"2024-07-12","Campinas"
3346,"monitor",1500.0,"Informática e Periféricos",1,"2024-04-27","Rio de Janeiro"
9458,"micro-ondas","","Eletrodomésticos",1,"2025-12-04","Belo Horizonte"
1305,"home theater","","TV, Áudio e Vídeo",2,"2025-01-28","Belo Horizonte"
9850,"micro-ondas","","Eletrodomésticos",1,"2025-02-16","Porto Alegre"
3347,"home theater","","TV, Áudio e Vídeo",4,"2024-06-02","Rio de Janeiro"
6636,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-09-28","Rio de Janeiro"
2086,"capinha","","Smartphones e Acessórios",3,"2025-06-18","São Paulo"
1192,"geladeira",5000.0,"Eletrodomésticos",5,"2025-08-11","Santos"
1436,"mouse",100.0,"Informática e Periféricos",2,"2025-03-14","São Paulo"
8421,"geladeira",5000.0,"Eletrodomésticos",5,"2025-08-20","Florianópolis"
6221,"capinha","","Smartphones e Acessórios",2,"2025-11-07","Joinville"
1145,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-08-11","São Paulo"
8817,"chromecast",200.0,"TV, Áudio e Vídeo",4,"2026-01-13","Curitiba"
1306,"fogao",1500.0,"Eletrodomésticos",2,"2024-01-27","Campinas"
4130,"teclado","","Informática e Periféricos",5,"2025-08-16","Porto Alegre"
3061,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2024-03-26","Balneário Camboriú"
3993,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-07-11","Curitiba"
8334,"micro-ondas","","Eletrodomésticos",1,"2024-10-22","Rio de Janeiro"
8214,"soundbar",1000.0,"TV, Áudio e Vídeo",2,"2024-07-14","Rio de Janeiro"
5728,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2025-10-02","Porto Alegre"
2194,"monitor",1500.0,"Informática e Periféricos",3,"2025-02-22","Florianópolis"
9946,"home theater","","TV, Áudio e Vídeo",4,"2024-07-15","Belo Horizonte"
6569,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-08-10","Curitiba"
3819,"mouse",100.0,"Informática e Periféricos",2,"2024-10-30","Campinas"
6586,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-11-29","Florianópolis"
2388,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-12-16","Campinas"
6482,"home theater","","TV, Áudio e Vídeo",2,"2025-05-03","Florianópolis"
9487,"monitor",1500.0,"Informática e Periféricos",3,"2024-07-22","Florianópolis"
2649,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-04-15","Belo Horizonte"
5190,"fogao",1500.0,"Eletrodomésticos",3,"2025-07-09","Santos"
657,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-04-14","Porto Alegre"
3887,"monitor",1500.0,"Informática e Periféricos",5,"2025-03-19","Campinas"
1297,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2024-02-02","Florianópolis"
4132,"smartphone",2000.0,"Smartphones e Acessórios",1,"2024-06-19","Rio de Janeiro"
7042,"micro-ondas","","Eletrodomésticos",5,"2024-02-26","Florianópolis"
6788,"fogao",1500.0,"Eletrodomésticos",4,"2024-07-22","Belo Horizonte"
4698,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2024-09-29","Joinville"
3212,"home theater","","TV, Áudio e Vídeo",1,"2024-10-02","Santos"
2159,"smart tv",4000.0,"TV, Áudio e Vídeo",5,"2025-08-27","Florianópolis"
2243,"fogao",1500.0,"Eletrodomésticos",4,"2024-07-25","Santos"
8437,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2025-09-02","Balneário Camboriú"
935,"monitor",1500.0,"Informática e Periféricos",1,"2025-08-14","Belo Horizonte"
834,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2024-01-27","Florianópolis"
1183,"carregador",100.0,"Smartphones e Acessórios",1,"2024-08-15","Florianópolis"
6266,"monitor",1500.0,"Informática e Periféricos",1,"2025-02-03","Campinas"
8374,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2024-08-10","Campinas"
5256,"fogao",1500.0,"Eletrodomésticos",3,"2024-04-08","Curitiba"
8130,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-10-13","Campinas"
504,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2024-12-06","Florianópolis"
3803,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2025-09-17","Rio de Janeiro"
7813,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2025-08-18","São Paulo"
1602,"notebook",4000.0,"Informática e Periféricos",1,"2025-08-02","Porto Alegre"
5634,"geladeira",5000.0,"Eletrodomésticos",4,"2024-03-10","Joinville"
7803,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2025-02-26","Joinville"
4528,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2024-06-19","Curitiba"
1276,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2024-07-21","São Paulo"
819,"carregador",100.0,"Smartphones e Acessórios",4,"2025-06-29","Santos"
5744,"capinha","","Smartphones e Acessórios",5,"2025-12-26","Curitiba"
5925,"soundbar",1000.0,"TV, Áudio e Vídeo",3,"2024-07-18","Campinas"
3697,"monitor",1500.0,"Informática e Periféricos",5,"2024-07-19","Joinville"
4388,"teclado","","Informática e Periféricos",2,"2025-08-07","Porto Alegre"
5324,"micro-ondas","","Eletrodomésticos",4,"2024-05-07","Curitiba"
1916,"home theater","","TV, Áudio e Vídeo",3,"2024-12-30","Balneário Camboriú"
5027,"notebook",4000.0,"Informática e Periféricos",2,"2024-05-15","Balneário Camboriú"
6897,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2025-08-13","Rio de Janeiro"
4589,"fogao",1500.0,"Eletrodomésticos",1,"2025-12-24","Belo Horizonte"
6832,"carregador",100.0,"Smartphones e Acessórios",4,"2024-12-15","Balneário Camboriú"
2123,"ar-condicionado",2500.0,"Eletrodomésticos",4,"2024-10-05","São Paulo"
8052,"home theater","","TV, Áudio e Vídeo",1,"2025-07-11","Belo Horizonte"
986,"fogao",1500.0,"Eletrodomésticos",3,"2025-04-12","Santos"
2360,"geladeira",5000.0,"Eletrodomésticos",5,"2025-10-19","Joinville"
1532,"geladeira",5000.0,"Eletrodomésticos",5,"2024-11-22","Florianópolis"
5359,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-03-14","Balneário Camboriú"
693,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2025-02-05","Porto Alegre"
1502,"fone de ouvido",200.0,"Smartphones e Acessórios",2,"2025-08-17","Belo Horizonte"
7831,"capinha","","Smartphones e Acessórios",5,"2025-03-23","São Paulo"
2976,"notebook",4000.0,"Informática e Periféricos",1,"2024-08-02","Rio de Janeiro"
3408,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2025-06-15","Joinville"
3714,"fogao",1500.0,"Eletrodomésticos",2,"2024-06-25","Rio de Janeiro"
5458,"fogao",1500.0,"Eletrodomésticos",1,"2025-03-23","Balneário Camboriú"
6768,"mouse",100.0,"Informática e Periféricos",4,"2024-05-10","Santos"
257,"notebook",4000.0,"Informática e Periféricos",3,"2024-02-11","Balneário Camboriú"
1945,"teclado","","Informática e Periféricos",1,"2024-03-21","Campinas"
9917,"notebook",4000.0,"Informática e Periféricos",5,"2026-01-25","Belo Horizonte"
782,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-02-12","Belo Horizonte"
40,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2026-01-04","Balneário Camboriú"
4869,"smart tv",4000.0,"TV, Áudio e Vídeo",3,"2024-07-23","Porto Alegre"
7442,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2025-08-20","Curitiba"
5418,"mouse",100.0,"Informática e Periféricos",4,"2024-11-27","Curitiba"
2964,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2024-07-31","Santos"
6070,"teclado","","Informática e Periféricos",1,"2024-06-15","Campinas"
4597,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2025-10-11","Porto Alegre"
8436,"micro-ondas","","Eletrodomésticos",2,"2025-03-03","Joinville"
3336,"smart tv",4000.0,"TV, Áudio e Vídeo",4,"2025-03-08","Santos"
9334,"carregador",100.0,"Smartphones e Acessórios",3,"2024-05-27","Balneário Camboriú"
3292,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2024-10-20","Joinville"
8506,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2025-07-20","Joinville"
4144,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2026-01-11","Santos"
6438,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2025-09-10","Florianópolis"
2929,"monitor",1500.0,"Informática e Periféricos",3,"2025-04-28","Porto Alegre"
7573,"capinha","","Smartphones e Acessórios",1,"2025-12-19","Balneário Camboriú"
149,"smartphone",2000.0,"Smartphones e Acessórios",5,"2024-02-19","Porto Alegre"
7748,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2025-04-22","São Paulo"
4834,"micro-ondas","","Eletrodomésticos",2,"2024-04-17","Campinas"
2396,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2025-07-02","Santos"
5316,"smart tv",4000.0,"TV, Áudio e Vídeo",1,"2024-04-01","Florianópolis"
4610,"notebook",4000.0,"Informática e Periféricos",4,"2026-01-06","Santos"
2815,"carregador",100.0,"Smartphones e Acessórios",5,"2024-03-27","Porto Alegre"
431,"geladeira",5000.0,"Eletrodomésticos",4,"2025-08-27","Santos"
5705,"smart tv",4000.0,"TV, Áudio e Vídeo",2,"2025-03-22","Curitiba"
609,"fone de ouvido",200.0,"Smartphones e Acessórios",5,"2025-01-12","São Paulo"
9148,"soundbar",1000.0,"TV, Áudio e Vídeo",2,"2024-05-09","Santos"
1053,"soundbar",1000.0,"TV, Áudio e Vídeo",4,"2024-06-09","Joinville"
2876,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-08-16","São Paulo"
5513,"smartwatch",1000.0,"Smartphones e Acessórios",5,"2025-02-20","Balneário Camboriú"
516,"home theater","","TV, Áudio e Vídeo",5,"2025-01-28","Santos"
6356,"teclado","","Informática e Periféricos",4,"2025-05-30","Belo Horizonte"
6457,"capinha","","Smartphones e Acessórios",3,"2025-11-07","Curitiba"
9131,"geladeira",5000.0,"Eletrodomésticos",5,"2025-12-27","Florianópolis"
9848,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2025-05-09","Santos"
1876,"capinha","","Smartphones e Acessórios",3,"2025-05-24","Porto Alegre"
3437,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2025-11-08","Curitiba"
1907,"capinha","","Smartphones e Acessórios",5,"2025-03-01","Rio de Janeiro"
6635,"micro-ondas","","Eletrodomésticos",3,"2024-07-30","Joinville"
9544,"smartphone",2000.0,"Smartphones e Acessórios",1,"2026-01-21","Balneário Camboriú"
3624,"fogao",1500.0,"Eletrodomésticos",4,"2025-01-02","São Paulo"
6107,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2025-05-20","Joinville"
5185,"smartwatch",1000.0,"Smartphones e Acessórios",4,"2024-11-04","Curitiba"
102,"chromecast",200.0,"TV, Áudio e Vídeo",3,"2024-07-10","Santos"
5318,"geladeira",5000.0,"Eletrodomésticos",4,"2025-04-09","Florianópolis"
1798,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2024-03-27","Campinas"
1773,"micro-ondas","","Eletrodomésticos",2,"2026-01-07","Curitiba"
5855,"capinha","","Smartphones e Acessórios",4,"2024-09-22","São Paulo"
9853,"micro-ondas","","Eletrodomésticos",2,"2025-10-14","Santos"
9499,"geladeira",5000.0,"Eletrodomésticos",3,"2025-01-30","Santos"
3665,"smartwatch",1000.0,"Smartphones e Acessórios",3,"2025-01-31","Porto Alegre"
9781,"chromecast",200.0,"TV, Áudio e Vídeo",1,"2025-11-05","Belo Horizonte"
8398,"smartphone",2000.0,"Smartphones e Acessórios",3,"2024-03-02","Rio de Janeiro"
2929,"micro-ondas","","Eletrodomésticos",5,"2025-12-24","Florianópolis"
2056,"ar-condicionado",2500.0,"Eletrodomésticos",2,"2024-08-03","Balneário Camboriú"
2387,"mouse",100.0,"Informática e Periféricos",1,"2024-12-18","São Paulo"
1112,"fogao",1500.0,"Eletrodomésticos",1,"2025-08-29","Joinville"
5386,"fone de ouvido",200.0,"Smartphones e Acessórios",1,"2026-01-24","Joinville"
2809,"carregador",100.0,"Smartphones e Acessórios",2,"2025-10-25","Porto Alegre"
308,"monitor",1500.0,"Informática e Periféricos",1,"2024-03-01","Santos"
9351,"ar-condicionado",2500.0,"Eletrodomésticos",5,"2025-05-13","Curitiba"
2316,"teclado","","Informática e Periféricos",2,"2025-07-15","Rio de Janeiro"
6904,"ar-condicionado",2500.0,"Eletrodomésticos",1,"2025-05-09","São Paulo"
1708,"carregador",100.0,"Smartphones e Acessórios",3,"2025-11-25","Santos"
8929,"chromecast",200.0,"TV, Áudio e Vídeo",5,"2024-11-20","Santos"
226,"soundbar",1000.0,"TV, Áudio e Vídeo",5,"2024-09-06","Joinville"
1422,"carregador",100.0,"Smartphones e Acessórios",5,"2024-07-22","Curitiba"
6539,"fogao",1500.0,"Eletrodomésticos",5,"2024-03-08","Campinas"
7705,"chromecast",200.0,"TV, Áudio e Vídeo",2,"2025-08-05","Campinas"
585,"ar-condicionado",2500.0,"Eletrodomésticos",3,"2025-12-14","Balneário Camboriú"
9618,"smartphone",2000.0,"Smartphones e Acessórios",2,"2024-03-18","Campinas"
5290,"chromecast",200.0,"TV, Áudio e Vídeo",4,"2024-05-30","Santos"
2178,"carregador",100.0,"Smartphones e Acessórios",2,"2025-12-13","Florianópolis"
2560,"micro-ondas","","Eletrodomésticos",4,"2024-12-15","Florianópolis"
3849,"fone de ouvido",200.0,"Smartphones e Acessórios",4,"2025-07-05","Campinas"
2439,"soundbar",1000.0,"TV, Áudio e Vídeo",1,"2025-08-29","Curitiba"
5001,"geladeira",5000.0,"Eletrodomésticos",3,"2025-07-23","Porto Alegre"
