cliente,produto,preco,categoria,quantidade,data,valor_total
3053,mouse,100.0,Informática e Periféricos,5,10/10/2024,500.0
8307,fone de ouvido,200.0,Smartphones e Acessórios,1,06/01/2025,200.0
5903,fogao,1500.0,Eletrodomésticos,4,16/07/2024,6000.0
1539,chromecast,200.0,"TV, Áudio e Vídeo",4,05/08/2025,800.0
4461,fone de ouvido,200.0,Smartphones e Acessórios,1,07/11/2024,200.0
2766,fone de ouvido,200.0,Smartphones e Acessórios,3,17/09/2024,600.0
6815,mouse,100.0,Informática e Periféricos,4,05/03/2025,400.0
2496,carregador,100.0,Smartphones e Acessórios,3,14/10/2025,300.0
721,ar-condicionado,2500.0,Eletrodomésticos,4,24/04/2024,10000.0
963,notebook,4000.0,Informática e Periféricos,3,20/01/2025,12000.0
315,monitor,1500.0,Informática e Periféricos,1,10/08/2024,1500.0
6767,carregador,100.0,Smartphones e Acessórios,2,26/09/2024,200.0
1303,monitor,1500.0,Informática e Periféricos,5,17/06/2025,7500.0
9810,fone de ouvido,200.0,Smartphones e Acessórios,1,19/10/2025,200.0
7710,smartwatch,1000.0,Smartphones e Acessórios,2,12/07/2025,2000.0
2801,mouse,100.0,Informática e Periféricos,5,16/04/2024,500.0
2101,smart tv,4000.0,"TV, Áudio e Vídeo",5,05/05/2024,20000.0
4650,smartphone,2000.0,Smartphones e Acessórios,5,14/12/2025,10000.0
5492,smartphone,2000.0,Smartphones e Acessórios,4,29/05/2024,8000.0
8635,fone de ouvido,200.0,Smartphones e Acessórios,3,26/09/2025,600.0
3373,geladeira,5000.0,Eletrodomésticos,1,17/09/2024,5000.0
3950,fone de ouvido,200.0,Smartphones e Acessórios,4,14/08/2025,800.0
5952,monitor,1500.0,Informática e Periféricos,2,15/04/2025,3000.0
3992,mouse,100.0,Informática e Periféricos,4,16/09/2024,400.0
1892,smartwatch,1000.0,Smartphones e Acessórios,2,10/04/2024,2000.0
9625,chromecast,200.0,"TV, Áudio e Vídeo",3,07/10/2025,600.0
7274,geladeira,5000.0,Eletrodomésticos,2,29/08/2025,10000.0
2747,smartwatch,1000.0,Smartphones e Acessórios,4,05/09/2025,4000.0
8304,chromecast,200.0,"TV, Áudio e Vídeo",5,28/09/2025,1000.0
1080,notebook,4000.0,Informática e Periféricos,2,27/04/2024,8000.0
6056,mouse,100.0,Informática e Periféricos,3,01/05/2025,300.0
4580,smartphone,2000.0,Smartphones e Acessórios,5,26/12/2025,10000.0
4090,soundbar,1000.0,"TV, Áudio e Vídeo",3,28/04/2024,3000.0
3818,smartwatch,1000.0,Smartphones e Acessórios,4,30/12/2025,4000.0
5939,fogao,1500.0,Eletrodomésticos,5,03/08/2025,7500.0
9859,smart tv,4000.0,"TV, Áudio e Vídeo",4,09/05/2024,16000.0
9615,monitor,1500.0,Informática e Periféricos,5,13/06/2025,7500.0
6089,smartphone,2000.0,Smartphones e Acessórios,3,20/03/2025,6000.0
4690,carregador,100.0,Smartphones e Acessórios,2,18/08/2024,200.0
5749,soundbar,1000.0,"TV, Áudio e Vídeo",4,01/06/2025,4000.0
5428,smartphone,2000.0,Smartphones e Acessórios,4,21/10/2025,8000.0
2421,chromecast,200.0,"TV, Áudio e Vídeo",3,23/10/2025,600.0
1271,monitor,1500.0,Informática e Periféricos,2,26/06/2025,3000.0
6267,smartphone,2000.0,Smartphones e Acessórios,2,22/12/2025,4000.0
3583,carregador,100.0,Smartphones e Acessórios,1,10/11/2025,100.0
4417,soundbar,1000.0,"TV, Áudio e Vídeo",5,04/11/2024,5000.0
198,mouse,100.0,Informática e Periféricos,5,22/04/2024,500.0
5135,fogao,1500.0,Eletrodomésticos,4,02/05/2025,6000.0
6293,carregador,100.0,Smartphones e Acessórios,2,19/08/2024,200.0
7182,smartphone,2000.0,Smartphones e Acessórios,1,18/04/2025,2000.0
9488,fone de ouvido,200.0,Smartphones e Acessórios,5,31/10/2025,1000.0
3323,chromecast,200.0,"TV, Áudio e Vídeo",2,19/04/2025,400.0
8919,smart tv,4000.0,"TV, Áudio e Vídeo",1,30/11/2025,4000.0
7565,mouse,100.0,Informática e Periféricos,1,03/11/2024,100.0
5221,fone de ouvido,200.0,Smartphones e Acessórios,3,27/01/2025,600.0
4007,carregador,100.0,Smartphones e Acessórios,2,04/05/2025,200.0
8623,monitor,1500.0,Informática e Periféricos,5,27/08/2024,7500.0
7010,fogao,1500.0,Eletrodomésticos,4,07/06/2024,6000.0
2568,notebook,4000.0,Informática e Periféricos,3,16/09/2025,12000.0
6806,smart tv,4000.0,"TV, Áudio e Vídeo",5,04/05/2024,20000.0
2885,fone de ouvido,200.0,Smartphones e Acessórios,3,05/12/2024,600.0
2455,fogao,1500.0,Eletrodomésticos,4,25/09/2025,6000.0
4059,chromecast,200.0,"TV, Áudio e Vídeo",2,26/10/2025,400.0
6776,fone de ouvido,200.0,Smartphones e Acessórios,1,16/04/2025,200.0
4020,ar-condicionado,2500.0,Eletrodomésticos,5,19/08/2024,12500.0
3400,geladeira,5000.0,Eletrodomésticos,3,05/07/2025,15000.0
1249,carregador,100.0,Smartphones e Acessórios,3,28/08/2025,300.0
7852,smartwatch,1000.0,Smartphones e Acessórios,4,13/12/2024,4000.0
5345,ar-condicionado,2500.0,Eletrodomésticos,3,29/12/2025,7500.0
954,ar-condicionado,2500.0,Eletrodomésticos,2,22/07/2024,5000.0
9732,monitor,1500.0,Informática e Periféricos,1,03/09/2024,1500.0
8958,monitor,1500.0,Informática e Periféricos,1,01/01/2026,1500.0
3827,geladeira,5000.0,Eletrodomésticos,2,23/03/2025,10000.0
5689,mouse,100.0,Informática e Periféricos,5,22/12/2024,500.0
7927,smartwatch,1000.0,Smartphones e Acessórios,1,11/06/2024,1000.0
9447,fogao,1500.0,Eletrodomésticos,3,18/05/2025,4500.0
1008,smartwatch,1000.0,Smartphones e Acessórios,4,19/02/2025,4000.0
884,mouse,100.0,Informática e Periféricos,5,15/11/2024,500.0
7783,geladeira,5000.0,Eletrodomésticos,2,01/04/2024,10000.0
3657,ar-condicionado,2500.0,Eletrodomésticos,3,30/04/2024,7500.0
3734,smartwatch,1000.0,Smartphones e Acessórios,5,24/03/2025,5000.0
6903,soundbar,1000.0,"TV, Áudio e Vídeo",3,25/07/2024,3000.0
7207,geladeira,5000.0,Eletrodomésticos,5,16/04/2024,25000.0
270,chromecast,200.0,"TV, Áudio e Vídeo",1,24/07/2024,200.0
7764,soundbar,1000.0,"TV, Áudio e Vídeo",4,15/08/2024,4000.0
4422,carregador,100.0,Smartphones e Acessórios,4,28/01/2024,400.0
5733,fone de ouvido,200.0,Smartphones e Acessórios,2,22/05/2024,400.0
492,soundbar,1000.0,"TV, Áudio e Vídeo",3,05/10/2024,3000.0
2711,smartphone,2000.0,Smartphones e Acessórios,2,19/04/2024,4000.0
1098,fone de ouvido,200.0,Smartphones e Acessórios,2,26/12/2025,400.0
3212,geladeira,5000.0,Eletrodomésticos,3,15/09/2025,15000.0
3207,monitor,1500.0,Informática e Periféricos,1,09/12/2024,1500.0
7330,ar-condicionado,2500.0,Eletrodomésticos,1,02/09/2025,2500.0
9149,smartwatch,1000.0,Smartphones e Acessórios,2,14/02/2024,2000.0
4152,geladeira,5000.0,Eletrodomésticos,2,06/11/2024,10000.0
3895,notebook,4000.0,Informática e Periféricos,3,29/03/2024,12000.0
9769,soundbar,1000.0,"TV, Áudio e Vídeo",4,20/05/2025,4000.0
6965,geladeira,5000.0,Eletrodomésticos,2,27/02/2024,10000.0
8023,monitor,1500.0,Informática e Periféricos,4,10/11/2024,6000.0
8946,monitor,1500.0,Informática e Periféricos,2,01/11/2025,3000.0
5410,fogao,1500.0,Eletrodomésticos,5,02/02/2025,7500.0
708,notebook,4000.0,Informática e Periféricos,3,24/05/2024,12000.0
1552,mouse,100.0,Informática e Periféricos,4,27/05/2025,400.0
5192,smartwatch,1000.0,Smartphones e Acessórios,5,10/10/2024,5000.0
4995,smart tv,4000.0,"TV, Áudio e Vídeo",5,24/11/2025,20000.0
1391,soundbar,1000.0,"TV, Áudio e Vídeo",2,18/10/2025,2000.0
1813,mouse,100.0,Informática e Periféricos,3,26/03/2025,300.0
2924,smart tv,4000.0,"TV, Áudio e Vídeo",2,09/06/2024,8000.0
5876,smart tv,4000.0,"TV, Áudio e Vídeo",3,17/12/2024,12000.0
282,smart tv,4000.0,"TV, Áudio e Vídeo",2,10/05/2024,8000.0
656,monitor,1500.0,Informática e Periféricos,2,23/05/2025,3000.0
7406,mouse,100.0,Informática e Periféricos,5,27/10/2024,500.0
9582,geladeira,5000.0,Eletrodomésticos,3,27/04/2025,15000.0
4359,fogao,1500.0,Eletrodomésticos,3,05/12/2025,4500.0
5207,monitor,1500.0,Informática e Periféricos,2,04/11/2024,3000.0
7067,mouse,100.0,Informática e Periféricos,3,22/09/2024,300.0
4205,geladeira,5000.0,Eletrodomésticos,2,15/08/2025,10000.0
9310,ar-condicionado,2500.0,Eletrodomésticos,5,27/04/2025,12500.0
3283,ar-condicionado,2500.0,Eletrodomésticos,4,18/04/2024,10000.0
1163,monitor,1500.0,Informática e Periféricos,4,04/09/2025,6000.0
3817,smart tv,4000.0,"TV, Áudio e Vídeo",2,30/10/2025,8000.0
8323,chromecast,200.0,"TV, Áudio e Vídeo",3,26/10/2024,600.0
2624,fone de ouvido,200.0,Smartphones e Acessórios,3,18/02/2025,600.0
1245,fone de ouvido,200.0,Smartphones e Acessórios,5,17/11/2024,1000.0
5703,soundbar,1000.0,"TV, Áudio e Vídeo",1,21/08/2024,1000.0
9196,smartphone,2000.0,Smartphones e Acessórios,4,09/04/2024,8000.0
626,smartphone,2000.0,Smartphones e Acessórios,3,27/11/2024,6000.0
2159,smartwatch,1000.0,Smartphones e Acessórios,2,15/06/2025,2000.0
1419,fogao,1500.0,Eletrodomésticos,3,30/04/2025,4500.0
9619,carregador,100.0,Smartphones e Acessórios,1,07/04/2025,100.0
8923,soundbar,1000.0,"TV, Áudio e Vídeo",4,14/05/2025,4000.0
9885,mouse,100.0,Informática e Periféricos,4,15/07/2025,400.0
1740,soundbar,1000.0,"TV, Áudio e Vídeo",3,26/04/2024,3000.0
6659,smart tv,4000.0,"TV, Áudio e Vídeo",4,16/06/2025,16000.0
4604,smart tv,4000.0,"TV, Áudio e Vídeo",5,04/01/2026,20000.0
8336,geladeira,5000.0,Eletrodomésticos,5,13/12/2024,25000.0
7833,smartphone,2000.0,Smartphones e Acessórios,2,15/11/2025,4000.0
2190,monitor,1500.0,Informática e Periféricos,1,19/10/2025,1500.0
7901,carregador,100.0,Smartphones e Acessórios,3,19/04/2024,300.0
2210,chromecast,200.0,"TV, Áudio e Vídeo",5,10/08/2025,1000.0
2268,smart tv,4000.0,"TV, Áudio e Vídeo",1,02/02/2024,4000.0
5324,smart tv,4000.0,"TV, Áudio e Vídeo",5,23/02/2025,20000.0
8290,carregador,100.0,Smartphones e Acessórios,3,09/02/2025,300.0
7794,fogao,1500.0,Eletrodomésticos,3,13/06/2024,4500.0
1007,smartwatch,1000.0,Smartphones e Acessórios,1,15/04/2025,1000.0
636,smartphone,2000.0,Smartphones e Acessórios,1,19/03/2024,2000.0
5503,smart tv,4000.0,"TV, Áudio e Vídeo",4,06/10/2024,16000.0
7846,geladeira,5000.0,Eletrodomésticos,5,28/08/2024,25000.0
9510,smart tv,4000.0,"TV, Áudio e Vídeo",3,01/11/2024,12000.0
6161,notebook,4000.0,Informática e Periféricos,3,15/01/2025,12000.0
5075,smartphone,2000.0,Smartphones e Acessórios,1,25/02/2024,2000.0
9307,smartphone,2000.0,Smartphones e Acessórios,3,07/07/2025,6000.0
5686,fone de ouvido,200.0,Smartphones e Acessórios,1,28/07/2024,200.0
9987,smartwatch,1000.0,Smartphones e Acessórios,1,07/05/2025,1000.0
554,soundbar,1000.0,"TV, Áudio e Vídeo",3,10/12/2025,3000.0
1660,monitor,1500.0,Informática e Periféricos,2,03/09/2025,3000.0
2355,smartphone,2000.0,Smartphones e Acessórios,5,25/02/2024,10000.0
3976,chromecast,200.0,"TV, Áudio e Vídeo",4,01/10/2025,800.0
1521,smartphone,2000.0,Smartphones e Acessórios,2,04/06/2024,4000.0
4465,notebook,4000.0,Informática e Periféricos,4,26/09/2025,16000.0
5834,soundbar,1000.0,"TV, Áudio e Vídeo",3,06/12/2025,3000.0
4374,fone de ouvido,200.0,Smartphones e Acessórios,5,27/02/2024,1000.0
7103,soundbar,1000.0,"TV, Áudio e Vídeo",5,18/08/2025,5000.0
8778,monitor,1500.0,Informática e Periféricos,5,04/07/2024,7500.0
4599,geladeira,5000.0,Eletrodomésticos,3,09/12/2024,15000.0
1737,fone de ouvido,200.0,Smartphones e Acessórios,1,09/03/2024,200.0
2852,smart tv,4000.0,"TV, Áudio e Vídeo",4,18/10/2024,16000.0
8245,soundbar,1000.0,"TV, Áudio e Vídeo",3,06/08/2025,3000.0
8000,smartwatch,1000.0,Smartphones e Acessórios,4,07/12/2025,4000.0
5153,notebook,4000.0,Informática e Periféricos,1,13/07/2024,4000.0
7431,fone de ouvido,200.0,Smartphones e Acessórios,4,02/03/2024,800.0
7166,fone de ouvido,200.0,Smartphones e Acessórios,5,04/05/2025,1000.0
3903,soundbar,1000.0,"TV, Áudio e Vídeo",4,26/04/2024,4000.0
7030,notebook,4000.0,Informática e Periféricos,5,09/01/2026,20000.0
713,ar-condicionado,2500.0,Eletrodomésticos,5,09/05/2025,12500.0
7809,ar-condicionado,2500.0,Eletrodomésticos,2,10/03/2025,5000.0
4752,geladeira,5000.0,Eletrodomésticos,3,15/01/2025,15000.0
6809,chromecast,200.0,"TV, Áudio e Vídeo",5,19/04/2024,1000.0
432,smartwatch,1000.0,Smartphones e Acessórios,4,21/04/2024,4000.0
4126,notebook,4000.0,Informática e Periféricos,4,18/02/2024,16000.0
190,fone de ouvido,200.0,Smartphones e Acessórios,2,17/08/2025,400.0
9149,monitor,1500.0,Informática e Periféricos,2,06/08/2024,3000.0
2350,smartwatch,1000.0,Smartphones e Acessórios,4,13/11/2025,4000.0
947,monitor,1500.0,Informática e Periféricos,2,31/07/2024,3000.0
7183,carregador,100.0,Smartphones e Acessórios,1,15/09/2024,100.0
2026,smart tv,4000.0,"TV, Áudio e Vídeo",3,21/01/2026,12000.0
2574,smartphone,2000.0,Smartphones e Acessórios,4,25/10/2024,8000.0
3816,smart tv,4000.0,"TV, Áudio e Vídeo",1,28/09/2025,4000.0
2674,smart tv,4000.0,"TV, Áudio e Vídeo",4,15/11/2025,16000.0
2729,fone de ouvido,200.0,Smartphones e Acessórios,2,11/02/2024,400.0
348,smartwatch,1000.0,Smartphones e Acessórios,5,15/06/2024,5000.0
575,notebook,4000.0,Informática e Periféricos,4,01/03/2024,16000.0
9939,carregador,100.0,Smartphones e Acessórios,3,30/01/2024,300.0
1818,carregador,100.0,Smartphones e Acessórios,5,07/10/2024,500.0
5813,fogao,1500.0,Eletrodomésticos,2,25/07/2024,3000.0
1926,fogao,1500.0,Eletrodomésticos,2,09/08/2025,3000.0
9652,smart tv,4000.0,"TV, Áudio e Vídeo",1,14/03/2024,4000.0
2780,smartwatch,1000.0,Smartphones e Acessórios,5,04/10/2024,5000.0
5108,smartphone,2000.0,Smartphones e Acessórios,4,11/04/2025,8000.0
6967,geladeira,5000.0,Eletrodomésticos,5,04/11/2024,25000.0
8061,monitor,1500.0,Informática e Periféricos,3,18/08/2024,4500.0
2106,mouse,100.0,Informática e Periféricos,3,02/11/2025,300.0
4617,fogao,1500.0,Eletrodomésticos,4,05/03/2024,6000.0
1153,notebook,4000.0,Informática e Periféricos,4,03/07/2024,16000.0
3819,mouse,100.0,Informática e Periféricos,4,22/12/2024,400.0
3867,chromecast,200.0,"TV, Áudio e Vídeo",4,26/02/2024,800.0
3366,fone de ouvido,200.0,Smartphones e Acessórios,5,06/02/2025,1000.0
153,smart tv,4000.0,"TV, Áudio e Vídeo",1,23/07/2025,4000.0
8018,carregador,100.0,Smartphones e Acessórios,3,08/01/2025,300.0
7188,smart tv,4000.0,"TV, Áudio e Vídeo",4,23/09/2024,16000.0
4518,carregador,100.0,Smartphones e Acessórios,5,24/05/2024,500.0
9620,fogao,1500.0,Eletrodomésticos,2,04/04/2024,3000.0
3259,chromecast,200.0,"TV, Áudio e Vídeo",5,20/03/2025,1000.0
4987,fone de ouvido,200.0,Smartphones e Acessórios,1,28/04/2025,200.0
9128,monitor,1500.0,Informática e Periféricos,3,30/10/2024,4500.0
1416,smartwatch,1000.0,Smartphones e Acessórios,2,26/10/2024,2000.0
6769,smart tv,4000.0,"TV, Áudio e Vídeo",1,30/12/2025,4000.0
3045,ar-condicionado,2500.0,Eletrodomésticos,5,27/09/2025,12500.0
6808,soundbar,1000.0,"TV, Áudio e Vídeo",3,26/04/2025,3000.0
5893,notebook,4000.0,Informática e Periféricos,5,18/06/2025,20000.0
9392,carregador,100.0,Smartphones e Acessórios,5,18/12/2024,500.0
7730,geladeira,5000.0,Eletrodomésticos,1,07/05/2024,5000.0
9189,carregador,100.0,Smartphones e Acessórios,2,09/02/2025,200.0
9765,fone de ouvido,200.0,Smartphones e Acessórios,3,02/10/2025,600.0
1736,carregador,100.0,Smartphones e Acessórios,5,13/04/2025,500.0
7014,carregador,100.0,Smartphones e Acessórios,3,20/05/2024,300.0
5515,carregador,100.0,Smartphones e Acessórios,5,05/07/2024,500.0
568,ar-condicionado,2500.0,Eletrodomésticos,1,10/08/2025,2500.0
3350,fone de ouvido,200.0,Smartphones e Acessórios,2,29/01/2024,400.0
7929,smartphone,2000.0,Smartphones e Acessórios,2,22/04/2024,4000.0
742,fone de ouvido,200.0,Smartphones e Acessórios,3,05/07/2025,600.0
7883,fogao,1500.0,Eletrodomésticos,5,20/03/2025,7500.0
6288,monitor,1500.0,Informática e Periféricos,5,21/10/2024,7500.0
3164,fone de ouvido,200.0,Smartphones e Acessórios,5,28/10/2025,1000.0
3013,fogao,1500.0,Eletrodomésticos,5,19/11/2024,7500.0
8885,geladeira,5000.0,Eletrodomésticos,2,02/09/2024,10000.0
75,fogao,1500.0,Eletrodomésticos,1,10/01/2025,1500.0
9387,smartwatch,1000.0,Smartphones e Acessórios,5,04/02/2024,5000.0
2516,chromecast,200.0,"TV, Áudio e Vídeo",2,17/08/2025,400.0
5138,smartwatch,1000.0,Smartphones e Acessórios,1,12/05/2025,1000.0
2613,geladeira,5000.0,Eletrodomésticos,2,05/03/2024,10000.0
579,smartphone,2000.0,Smartphones e Acessórios,1,21/10/2024,2000.0
7793,fogao,1500.0,Eletrodomésticos,2,18/02/2025,3000.0
3507,carregador,100.0,Smartphones e Acessórios,1,13/02/2024,100.0
3007,fone de ouvido,200.0,Smartphones e Acessórios,5,11/06/2024,1000.0
3335,soundbar,1000.0,"TV, Áudio e Vídeo",4,12/04/2024,4000.0
6944,chromecast,200.0,"TV, Áudio e Vídeo",4,02/04/2025,800.0
3203,chromecast,200.0,"TV, Áudio e Vídeo",5,20/01/2025,1000.0
8660,smartwatch,1000.0,Smartphones e Acessórios,3,26/07/2024,3000.0
3213,fone de ouvido,200.0,Smartphones e Acessórios,2,08/06/2024,400.0
4787,fogao,1500.0,Eletrodomésticos,1,04/08/2025,1500.0
3401,smartphone,2000.0,Smartphones e Acessórios,5,13/09/2024,10000.0
9971,monitor,1500.0,Informática e Periféricos,2,26/10/2024,3000.0
7492,fogao,1500.0,Eletrodomésticos,2,12/06/2024,3000.0
4743,monitor,1500.0,Informática e Periféricos,1,23/06/2025,1500.0
5037,fogao,1500.0,Eletrodomésticos,3,21/02/2025,4500.0
8955,smartphone,2000.0,Smartphones e Acessórios,4,23/09/2024,8000.0
376,monitor,1500.0,Informática e Periféricos,4,13/05/2024,6000.0
3823,carregador,100.0,Smartphones e Acessórios,3,29/11/2024,300.0
7739,smartwatch,1000.0,Smartphones e Acessórios,3,05/05/2025,3000.0
9976,fone de ouvido,200.0,Smartphones e Acessórios,4,21/04/2024,800.0
9376,chromecast,200.0,"TV, Áudio e Vídeo",4,07/01/2025,800.0
7642,carregador,100.0,Smartphones e Acessórios,3,26/03/2025,300.0
6486,geladeira,5000.0,Eletrodomésticos,3,18/10/2024,15000.0
9565,smartphone,2000.0,Smartphones e Acessórios,5,23/08/2024,10000.0
8213,mouse,100.0,Informática e Periféricos,2,02/04/2024,200.0
4947,fone de ouvido,200.0,Smartphones e Acessórios,5,07/07/2024,1000.0
1645,fone de ouvido,200.0,Smartphones e Acessórios,5,27/07/2024,1000.0
4398,fogao,1500.0,Eletrodomésticos,5,16/07/2025,7500.0
532,carregador,100.0,Smartphones e Acessórios,2,19/01/2026,200.0
9747,fogao,1500.0,Eletrodomésticos,5,24/01/2026,7500.0
8512,notebook,4000.0,Informática e Periféricos,4,13/11/2024,16000.0
2193,smartwatch,1000.0,Smartphones e Acessórios,1,06/08/2025,1000.0
8692,smartphone,2000.0,Smartphones e Acessórios,4,24/02/2025,8000.0
2124,smartphone,2000.0,Smartphones e Acessórios,5,08/07/2025,10000.0
7101,monitor,1500.0,Informática e Periféricos,1,27/10/2025,1500.0
6693,smart tv,4000.0,"TV, Áudio e Vídeo",3,28/03/2025,12000.0
3211,soundbar,1000.0,"TV, Áudio e Vídeo",2,29/11/2024,2000.0
6166,fone de ouvido,200.0,Smartphones e Acessórios,1,13/12/2025,200.0
207,fogao,1500.0,Eletrodomésticos,1,22/10/2024,1500.0
5850,ar-condicionado,2500.0,Eletrodomésticos,3,16/09/2024,7500.0
2884,ar-condicionado,2500.0,Eletrodomésticos,2,13/10/2024,5000.0
7048,fogao,1500.0,Eletrodomésticos,5,29/02/2024,7500.0
4954,monitor,1500.0,Informática e Periféricos,1,13/01/2025,1500.0
3820,monitor,1500.0,Informática e Periféricos,5,27/02/2024,7500.0
9609,mouse,100.0,Informática e Periféricos,2,23/02/2025,200.0
7104,carregador,100.0,Smartphones e Acessórios,1,31/08/2024,100.0
5257,smartphone,2000.0,Smartphones e Acessórios,5,24/04/2024,10000.0
3500,geladeira,5000.0,Eletrodomésticos,1,22/03/2024,5000.0
5412,smart tv,4000.0,"TV, Áudio e Vídeo",3,12/03/2024,12000.0
8454,notebook,4000.0,Informática e Periféricos,3,22/05/2025,12000.0
190,fone de ouvido,200.0,Smartphones e Acessórios,5,06/12/2025,1000.0
6022,smartphone,2000.0,Smartphones e Acessórios,3,16/04/2025,6000.0
4418,fone de ouvido,200.0,Smartphones e Acessórios,3,10/06/2025,600.0
1206,monitor,1500.0,Informática e Periféricos,1,30/10/2024,1500.0
8286,carregador,100.0,Smartphones e Acessórios,1,29/03/2025,100.0
8706,mouse,100.0,Informática e Periféricos,1,24/05/2025,100.0
9503,smart tv,4000.0,"TV, Áudio e Vídeo",5,11/02/2024,20000.0
1386,soundbar,1000.0,"TV, Áudio e Vídeo",2,22/05/2024,2000.0
4339,smart tv,4000.0,"TV, Áudio e Vídeo",2,19/12/2024,8000.0
8028,mouse,100.0,Informática e Periféricos,4,28/07/2025,400.0
8388,smart tv,4000.0,"TV, Áudio e Vídeo",2,04/03/2025,8000.0
9636,notebook,4000.0,Informática e Periféricos,3,20/09/2025,12000.0
9393,fogao,1500.0,Eletrodomésticos,1,07/07/2024,1500.0
9933,monitor,1500.0,Informática e Periféricos,3,25/10/2024,4500.0
2492,smartwatch,1000.0,Smartphones e Acessórios,1,19/01/2026,1000.0
4121,smart tv,4000.0,"TV, Áudio e Vídeo",4,10/12/2025,16000.0
6068,soundbar,1000.0,"TV, Áudio e Vídeo",1,16/11/2025,1000.0
4137,monitor,1500.0,Informática e Periféricos,3,24/03/2024,4500.0
4162,ar-condicionado,2500.0,Eletrodomésticos,3,22/11/2025,7500.0
524,soundbar,1000.0,"TV, Áudio e Vídeo",3,18/05/2025,3000.0
9355,ar-condicionado,2500.0,Eletrodomésticos,5,02/09/2025,12500.0
6541,notebook,4000.0,Informática e Periféricos,5,07/01/2026,20000.0
1586,fogao,1500.0,Eletrodomésticos,2,20/01/2026,3000.0
8870,ar-condicionado,2500.0,Eletrodomésticos,5,30/07/2025,12500.0
7324,soundbar,1000.0,"TV, Áudio e Vídeo",5,22/11/2024,5000.0
6030,geladeira,5000.0,Eletrodomésticos,5,10/02/2025,25000.0
4176,soundbar,1000.0,"TV, Áudio e Vídeo",3,13/08/2024,3000.0
4051,carregador,100.0,Smartphones e Acessórios,4,18/04/2024,400.0
2778,geladeira,5000.0,Eletrodomésticos,3,13/10/2025,15000.0
507,carregador,100.0,Smartphones e Acessórios,3,08/02/2024,300.0
9160,monitor,1500.0,Informática e Periféricos,3,26/06/2025,4500.0
9063,notebook,4000.0,Informática e Periféricos,5,17/07/2024,20000.0
6475,smart tv,4000.0,"TV, Áudio e Vídeo",5,09/09/2025,20000.0
